posteam,season,week,punt_net_yards,field_goal_make_pct,kick_return_avg,punt_return_avg
PHI,2025,6,49.5,1.0,16.8,4.0
PHI,2025,7,48.666668,0.0,26.571428,0.0
PHI,2025,8,52.75,0.5,24.75,4.25
PIT,2022,1,41.833332,0.75,0.16666667,6.6666665
PIT,2022,2,51.5,1.0,0.0,0.0
PIT,2022,3,42.4,0.5,3.6,0.0
PIT,2022,4,36.3,1.0,1.4,3.2
PIT,2022,5,40.75,0.3333333333333333,2.7142856,0.0
PIT,2022,6,39.600002,1.0,22.4,4.6
PIT,2022,7,38.666664,1.0,7.0,3.1666667
PIT,2022,8,42.5,1.0,7.8333335,2.5
PIT,2022,10,40.4,0.5,9.0,0.6
PIT,2022,11,40.166668,1.0,19.25,5.3333335
PIT,2022,12,39.5,1.0,0.0,6.0
PIT,2022,13,42.166668,1.0,0.0,0.33333334
PIT,2022,14,37.0,0.0,5.8,0.0
PIT,2022,15,44.083332,1.0,4.25,1.25
PIT,2022,16,44.86667,0.5,5.0,1.8
PIT,2022,17,49.5,0.75,7.25,0.0
PIT,2022,18,43.0,1.0,0.0,5.0
PIT,2023,1,41.666664,0.9375,13.0,0.6666667
PIT,2023,2,42.914288,1.0,0.0,2.8
PIT,2023,3,52.833332,1.0,0.0,1.0
PIT,2023,4,44.6,1.0,11.5,3.0
PIT,2023,5,40.833332,1.0,10.75,2.0
PIT,2023,7,40.1,1.0,3.75,3.5
PIT,2023,8,42.833332,0.5,6.0,0.0
PIT,2023,9,45.666668,1.0,10.5,4.3333335
PIT,2023,10,39.8,1.0,14.6,5.0
PIT,2023,11,33.069443,1.0,0.0,6.375
PIT,2023,12,42.666668,1.0,2.3333333,0.33333334
PIT,2023,13,42.55,0.5,5.2,2.2
PIT,2023,14,43.38889,1.0,10.5,1.1111112
PIT,2023,15,40.0,0.9375,9.285714,0.0
PIT,2023,16,38.8,1.0,0.0,0.0
PIT,2023,17,44.0,1.0,11.2,2.0
PIT,2023,18,28.523811,1.0,0.0,13.142858
PIT,2023,19,34.5,1.0,3.5,4.0
PIT,2024,1,36.916668,1.0,0.0,11.75
PIT,2024,2,48.5,1.0,4.3333335,4.5
PIT,2024,3,49.142857,0.6666666666666666,0.0,2.857143
PIT,2024,4,26.833332,1.0,0.0,7.5
PIT,2024,5,44.4,1.0,20.2,0.0
PIT,2024,6,45.666668,1.0,11.0,0.0
PIT,2024,7,43.75,1.0,0.0,2.25
PIT,2024,8,25.416668,1.0,0.0,18.25
PIT,2024,10,39.06667,0.9427083333333334,19.5,3.3333333
PIT,2024,11,53.25,1.0,0.0,3.25
PIT,2024,12,15.0,0.6666666666666666,12.0,0.0
PIT,2024,13,38.0,0.75,6.0,0.0
PIT,2024,14,48.333332,1.0,0.0,4.0
PIT,2024,15,43.0,1.0,10.833333,0.0
PIT,2024,16,49.4,1.0,7.428571,0.0
PIT,2024,17,41.7,1.0,6.8333335,2.8
PIT,2024,18,37.266666,1.0,11.4,5.3333335
PIT,2024,19,47.9,0.9427083333333334,5.2,3.5
PIT,2025,1,47.5,1.0,23.571428,0.0
PIT,2025,2,55.25,1.0,15.6,0.0
PIT,2025,3,42.25,0.875,9.0,0.0
PIT,2025,4,45.666668,0.5,25.0,3.0
PIT,2025,6,34.5,0.75,24.666666,7.5
PIT,2025,7,33.0,1.0,25.571428,9.0
PIT,2025,8,41.5,1.0,17.571428,7.0
SEA,2022,1,50.5,1.0,19.25,0.0
SEA,2022,2,49.8,0.9539215686274509,7.6666665,0.0
SEA,2022,3,51.0,1.0,8.666667,0.0
SEA,2022,5,46.6,1.0,3.0,0.0
SEA,2022,6,46.833332,1.0,0.0,2.0
SEA,2022,7,46.0,1.0,15.0,0.0
SEA,2022,8,45.833332,1.0,6.5,2.6666667
SEA,2022,9,49.5,1.0,10.25,3.8333333
SEA,2022,10,50.6,1.0,15.0,0.0
SEA,2022,12,42.25,1.0,7.428571,5.5
SEA,2022,13,57.0,1.0,0.0,0.0
SEA,2022,14,44.25,1.0,14.857142,0.0
SEA,2022,15,49.857143,1.0,20.75,0.0
SEA,2022,16,45.6,1.0,13.6,2.0
SEA,2022,17,39.583332,0.75,8.0,2.6666667
SEA,2022,18,42.6,0.8,4.8333335,4.0
SEA,2022,19,48.5,1.0,18.222221,0.0
SEA,2023,1,41.0,0.6666666666666666,7.142857,18.0
SEA,2023,2,50.666668,0.3333333333333333,11.166667,0.0
SEA,2023,3,38.3,1.0,11.0,8.2
SEA,2023,4,48.9,0.5,15.0,4.6
SEA,2023,6,32.666664,1.0,5.25,5.6666665
SEA,2023,7,38.26667,1.0,8.0,9.4
SEA,2023,8,49.8,1.0,4.8,5.0
SEA,2023,9,36.714287,1.0,7.5,9.0
SEA,2023,10,42.45,1.0,0.0,2.8
SEA,2023,11,45.5,0.75,0.0,5.0
SEA,2023,12,46.2,0.6666666666666666,23.333334,0.0
SEA,2023,14,50.233334,1.0,10.6,1.6
SEA,2023,15,54.6,1.0,0.0,1.4
SEA,2023,16,44.666668,1.0,18.5,0.0
SEA,2023,17,53.0,1.0,11.714286,0.0
SEA,2023,18,46.6,1.0,0.0,5.0
SEA,2024,1,48.2,1.0,14.8,0.0
SEA,2024,2,47.466667,1.0,5.2,6.3333335
SEA,2024,3,45.583332,0.5,29.0,3.1666667
SEA,2024,4,44.0,0.0,6.75,0.33333334
SEA,2024,5,46.5,0.6666666666666666,12.142858,1.75
SEA,2024,6,54.0,1.0,33.25,0.0
SEA,2024,7,33.0,1.0,19.0,6.0
SEA,2024,8,61.25,1.0,4.1666665,0.0
SEA,2024,9,45.285713,0.8541666666666666,5.3333335,1.8571428
SEA,2024,11,48.5,1.0,3.75,0.0
SEA,2024,12,42.1,1.0,6.6666665,1.5
SEA,2024,13,45.5,1.0,9.0,1.5
SEA,2024,14,49.5,1.0,6.75,3.5
SEA,2024,15,43.5,1.0,28.666666,3.0
SEA,2024,16,47.06667,0.5,15.166667,5.3333335
SEA,2024,17,48.0,1.0,0.0,0.0
SEA,2024,18,48.5,1.0,4.5,8.5
SEA,2025,1,45.8,1.0,14.75,6.0
SEA,2025,2,36.25,0.5,26.6,7.5
SEA,2025,3,23.2,1.0,30.666666,22.8
SEA,2025,4,46.5,0.75,25.75,2.5
SEA,2025,5,38.0,0.0,28.0,0.0
SEA,2025,6,50.80357,1.0,13.333333,0.625
SEA,2025,7,41.678574,0.6666666666666666,29.0,9.571428
SF,2022,1,36.416668,1.0,10.5,3.8333333
SF,2022,2,39.4,0.6666666666666666,0.0,4.6
SF,2022,3,47.714287,1.0,7.6666665,4.0
SF,2022,4,31.0,0.5,5.25,8.5
SF,2022,5,34.833332,0.5,1.0,2.6666667
SF,2022,6,45.666668,0.8480392156862745,14.8,7.0
SF,2022,7,29.0,1.0,9.142858,0.0
SF,2022,8,34.2,1.0,22.0,6.8
SF,2022,10,33.0,1.0,7.25,0.0
SF,2022,11,50.5,1.0,0.0,3.25
SF,2022,12,39.25,1.0,0.0,4.5
SF,2022,13,36.0,1.0,12.5,8.5
SF,2022,14,30.333336,0.8480392156862745,27.0,14.333333
SF,2022,15,39.7381,0.0,16.75,2.4285715
SF,2022,16,37.0,1.0,7.6666665,3.0
SF,2022,17,46.5,0.75,6.857143,0.0
SF,2022,18,36.266666,1.0,11.0,7.3333335
SF,2022,19,53.0,1.0,0.0,4.0
SF,2022,20,36.75,1.0,13.25,4.25
SF,2022,21,37.75,0.8480392156862745,17.833334,4.25
SF,2023,1,37.833336,1.0,0.0,6.8333335
SF,2023,2,42.75,1.0,0.0,6.5
SF,2023,3,39.0,1.0,0.0,3.6666667
SF,2023,4,37.0,0.8125,4.5,8.0
SF,2023,5,38.95,0.8125,0.0,7.8
SF,2023,6,49.083332,0.3333333333333333,7.5,3.25
SF,2023,7,62.0,0.5,5.6666665,0.0
SF,2023,8,50.333332,1.0,2.6666667,0.0
SF,2023,10,41.0,1.0,10.0,6.0
SF,2023,11,50.333332,1.0,17.333334,0.6666667
SF,2023,12,37.8,1.0,13.0,2.0
SF,2023,13,46.5,0.8125,15.0,1.0
SF,2023,14,44.7,0.8125,10.5,4.5
SF,2023,15,46.0,1.0,3.0,2.0
SF,2023,16,52.333332,1.0,6.5,3.6666667
SF,2023,17,32.333332,1.0,9.333333,5.6666665
SF,2023,18,39.5,0.0,0.0,8.5
SF,2023,20,44.75,0.5,8.8,0.0
SF,2023,21,56.0,0.6666666666666666,5.6,0.0
SF,2023,22,50.8,1.0,0.0,0.0
SF,2024,1,53.0,1.0,0.0,5.0
SF,2024,2,33.0,1.0,4.2,0.0
SF,2024,3,42.0,0.5,0.0,3.0
SF,2024,4,40.333332,1.0,7.6666665,4.0
SF,2024,5,41.0,1.0,5.3333335,0.0
SF,2024,6,40.5,1.0,24.25,2.75
SF,2024,7,44.583332,1.0,7.0,3.6666667
SF,2024,8,37.5,1.0,14.75,5.5
SF,2024,10,29.0,0.5,4.6,6.0
SF,2024,11,35.0,1.0,10.2,6.0
SF,2024,12,38.75,1.0,14.714286,10.25
SF,2024,13,33.0,0.3333333333333333,34.666668,8.333333
SF,2024,14,42.333332,1.0,0.0,3.6666667
SF,2024,15,36.642857,1.0,14.4,8.5
SF,2024,16,41.0,0.5,0.0,4.0
SF,2024,18,46.25,0.5,4.0,3.75
SF,2025,1,40.2,0.3333333333333333,10.0,7.8
SF,2025,2,43.0,1.0,15.666667,0.25
SF,2025,3,37.466667,1.0,20.0,5.2
SF,2025,4,42.3,1.0,16.0,3.2
SF,2025,5,42.0,1.0,14.6,0.0
SF,2025,6,36.166668,1.0,26.833334,8.333333
SF,2025,7,45.0,1.0,17.666666,2.6666667
SF,2025,8,47.6,0.9047619047619048,25.166666,0.0
TB,2022,1,45.06667,0.8,0.0,5.6
TB,2022,2,34.766666,1.0,7.0,3.4
TB,2022,3,45.785713,1.0,6.6666665,3.7142856
TB,2022,4,41.666668,1.0,6.375,0.0
TB,2022,5,42.583332,1.0,6.0,6.6666665
TB,2022,6,43.2,1.0,10.8,2.8
TB,2022,7,39.92857,1.0,11.5,6.571429
TB,2022,8,45.15,1.0,0.0,8.25
TB,2022,9,50.38889,0.75,6.25,9.111111
TB,2022,10,61.0,0.0,18.0,0.0
TB,2022,12,43.22222,1.0,0.0,4.0
TB,2022,13,46.06667,1.0,5.0,3.3333333
TB,2022,14,45.333332,0.0,21.666666,7.0
TB,2022,15,47.5,0.5,8.0,3.5
TB,2022,16,46.8,1.0,13.6,2.0
TB,2022,17,45.4,0.3333333333333333,0.0,0.0
TB,2022,18,46.6,1.0,3.4285715,4.0
TB,2022,19,40.5,0.7872549019607843,9.666667,8.5
TB,2023,1,48.7,1.0,5.75,5.8
TB,2023,2,51.35,0.6666666666666666,0.0,1.4
TB,2023,3,57.5,1.0,0.0,0.0
TB,2023,4,45.75,1.0,0.0,1.75
TB,2023,6,54.166668,1.0,11.0,0.0
TB,2023,7,47.0,1.0,12.5,1.0
TB,2023,8,50.833332,0.5,8.8,0.0
TB,2023,9,43.166668,1.0,6.75,7.3333335
TB,2023,10,30.45,1.0,0.0,3.75
TB,2023,11,26.666666,0.9166666666666666,9.166667,21.333334
TB,2023,12,52.0,1.0,0.0,0.0
TB,2023,13,43.5,0.9166666666666666,0.0,2.625
TB,2023,14,47.666668,1.0,4.8333335,6.5
TB,2023,15,58.5,1.0,0.0,6.5
TB,2023,16,44.5,1.0,8.5,6.0
TB,2023,17,37.9,0.9166666666666666,0.0,3.5
TB,2023,18,55.0,1.0,0.0,0.0
TB,2023,19,35.333332,1.0,6.75,6.0
TB,2023,20,51.75,0.5,0.0,0.0
TB,2024,1,33.0,1.0,7.3333335,5.0
TB,2024,2,46.0,1.0,0.0,0.0
TB,2024,3,47.25,0.95625,7.714286,0.0
TB,2024,4,34.3,1.0,4.6666665,3.2
TB,2024,5,43.5,1.0,24.333334,0.0
TB,2024,6,42.0,1.0,25.5,2.0
TB,2024,7,43.0,0.5,0.0,3.5
TB,2024,8,31.666668,1.0,2.857143,10.333333
TB,2024,9,38.7,1.0,9.2,4.5
TB,2024,10,45.5,1.0,0.0,0.0
TB,2024,12,36.25,1.0,3.0,3.75
TB,2024,13,45.6,0.8,14.0,0.0
TB,2024,14,41.916668,0.95625,12.0,0.75
TB,2024,16,38.55,1.0,11.5,6.2
TB,2024,17,51.8,1.0,5.0,0.2
TB,2024,18,33.0,1.0,14.666667,0.0
TB,2024,19,48.5,1.0,15.8,2.5156863
TB,2025,1,33.25,0.5,20.25,18.0
TB,2025,2,40.666668,0.0,13.6,1.5
TB,2025,3,41.0,0.8333333333333334,20.666666,-0.5
TB,2025,4,13.214286,1.0,16.0,14.285714
TB,2025,5,45.5,1.0,21.5,0.0
TB,2025,6,52.333332,0.5,26.333334,3.0
TB,2025,7,37.033333,1.0,19.0,6.8
TB,2025,8,47.666664,1.0,25.0,2.6666667
TEN,2022,1,46.666668,0.6666666666666666,8.25,10.333333
TEN,2022,2,55.5,0.8263888888888888,5.0,0.0
TEN,2022,3,53.333332,1.0,5.8,7.0
TEN,2022,4,52.75,1.0,26.25,0.0
TEN,2022,5,52.0,0.8263888888888888,0.0,0.0
TEN,2022,7,54.666668,1.0,15.0,0.0
TEN,2022,8,43.4,0.5,8.5,5.0
TEN,2022,9,46.916668,1.0,14.4,1.8333334
TEN,2022,10,48.333332,1.0,5.6666665,5.6666665
TEN,2022,11,47.666668,0.8263888888888888,22.25,3.0
TEN,2022,12,45.4,0.75,4.0,8.4
TEN,2022,13,48.88571,1.0,10.333333,8.4
TEN,2022,14,48.666668,0.8263888888888888,9.5,1.3333334
TEN,2022,15,56.0,0.0,1.5,0.0
TEN,2022,16,46.966667,0.8263888888888888,17.0,3.2
TEN,2022,17,47.4,1.0,4.1666665,0.0
TEN,2022,18,54.833332,1.0,14.2,0.5
TEN,2023,1,28.266668,1.0,0.0,7.4
TEN,2023,2,59.36667,1.0,0.0,1.8333334
TEN,2023,3,49.095238,1.0,3.5,4.3333335
TEN,2023,4,39.1,1.0,8.0,7.4
TEN,2023,5,31.0,1.0,2.0,12.0
TEN,2023,6,48.93333,1.0,0.0,3.6666667
TEN,2023,8,47.166668,0.9761904761904762,2.1666667,5.3333335
TEN,2023,9,55.25,1.0,9.2,1.75
TEN,2023,10,52.15,0.6666666666666666,0.0,4.6
TEN,2023,11,46.0,0.9761904761904762,11.571428,7.5
TEN,2023,12,51.04762,1.0,25.0,2.6666667
TEN,2023,13,35.514286,1.0,5.0,7.2
TEN,2023,14,42.8,1.0,3.8333333,6.0
TEN,2023,15,42.416668,1.0,3.8,2.8333333
TEN,2023,16,35.333332,1.0,5.2,3.6666667
TEN,2023,17,42.266666,1.0,0.0,7.3333335
TEN,2023,18,48.0,0.9761904761904762,0.0,0.0
TEN,2024,1,39.666668,1.0,21.166666,5.0
TEN,2024,2,39.033333,1.0,10.4,6.1666665
TEN,2024,3,41.95,0.8928571428571429,14.0,4.8
TEN,2024,4,33.8,1.0,7.0,8.0
TEN,2024,6,56.0,1.0,0.0,1.8
TEN,2024,7,51.600002,1.0,7.857143,1.6
TEN,2024,8,44.533333,0.8928571428571429,3.2222223,4.8
TEN,2024,9,44.85,1.0,11.75,1.75
TEN,2024,10,53.5,0.5,14.5,0.0
TEN,2024,11,43.0,1.0,4.6,5.2
TEN,2024,12,49.6,1.0,13.0,0.4
TEN,2024,13,45.25,1.0,19.714285,8.0
TEN,2024,14,46.166668,1.0,19.333334,1.5
TEN,2024,15,67.0,0.8928571428571429,2.857143,0.0
TEN,2024,16,49.5,0.0,9.857142,5.75
TEN,2024,17,46.666668,1.0,13.4,3.0
TEN,2024,18,43.8,1.0,28.25,0.0
TEN,2025,1,45.375,1.0,28.8,4.0
TEN,2025,2,37.666668,1.0,11.857142,12.333333
TEN,2025,3,52.0,0.5,23.142857,0.0
TEN,2025,4,42.6,0.0,23.5,0.0
TEN,2025,5,49.485714,1.0,34.0,4.714286
TEN,2025,6,44.0,1.0,13.2,0.0
TEN,2025,7,36.916668,1.0,14.0,3.75
TEN,2025,8,43.0,0.0,25.0,0.0
WAS,2022,1,41.666668,0.8910256410256411,7.3333335,7.3333335
WAS,2022,2,40.733334,0.8910256410256411,18.285715,6.6
WAS,2022,3,53.25,0.8910256410256411,5.8,0.0
WAS,2022,4,43.666668,1.0,2.5714285,1.3333334
WAS,2022,5,37.541668,1.0,11.5,3.625
WAS,2022,6,42.416668,0.6666666666666666,13.5,8.75
WAS,2022,7,46.4,0.75,19.5,1.6
WAS,2022,8,43.25,1.0,8.2,5.75
WAS,2022,9,41.166668,1.0,13.6,6.8333335
WAS,2022,10,39.5,1.0,3.5,4.0
WAS,2022,11,40.533333,1.0,24.0,3.6666667
WAS,2022,12,42.333332,1.0,12.75,0.0
WAS,2022,13,40.595238,0.6666666666666666,5.4,3.5714285
WAS,2022,15,43.45,1.0,18.6,0.8
WAS,2022,16,46.0,0.8910256410256411,11.625,2.0
WAS,2022,17,41.25,1.0,14.0,3.75
WAS,2022,18,40.07143,0.5,13.5,5.5
WAS,2023,1,42.333332,1.0,4.2,2.0
WAS,2023,2,53.0,0.5,0.0,3.0
WAS,2023,3,50.0,1.0,5.625,0.0
WAS,2023,4,37.93333,1.0,4.142857,4.6666665
WAS,2023,5,44.833332,0.6666666666666666,0.0,6.6666665
WAS,2023,6,22.999998,1.0,3.25,20.333334
WAS,2023,7,47.175,0.0,12.666667,4.125
WAS,2023,8,42.5,1.0,3.857143,5.5
WAS,2023,9,42.63333,1.0,18.0,5.1666665
WAS,2023,10,43.15,1.0,19.0,2.25
WAS,2023,11,45.0,1.0,12.833333,0.0
WAS,2023,12,36.666668,1.0,0.0,3.0
WAS,2023,13,39.13333,0.0,0.0,3.6666667
WAS,2023,15,35.6,0.8111111111111111,10.5,5.0
WAS,2023,16,29.583334,0.8111111111111111,0.85714287,7.1666665
WAS,2023,17,51.0,1.0,0.0,1.0
WAS,2023,18,25.0,1.0,11.0,4.596354
WAS,2024,1,46.333332,0.0,6.0,0.0
WAS,2024,4,47.0,1.0,0.0,4.0
WAS,2024,5,43.285713,1.0,11.5,4.714286
WAS,2024,6,32.333332,0.75,4.571429,10.0
WAS,2024,7,37.0,1.0,17.0,3.0
WAS,2024,8,38.657143,0.8,15.666667,4.142857
WAS,2024,9,50.5,1.0,7.0,4.0
WAS,2024,10,55.0,1.0,23.6,0.0
WAS,2024,11,41.86667,1.0,9.833333,2.3333333
WAS,2024,12,38.0,0.6666666666666666,16.833334,3.1666667
WAS,2024,13,47.5,0.0,18.0,4.5
WAS,2024,15,43.0,0.6666666666666666,28.75,3.0
WAS,2024,16,44.75,0.8096491228070175,29.428572,1.25
WAS,2024,17,37.333332,1.0,4.8333335,13.666667
WAS,2024,18,41.85,1.0,0.0,5.75
WAS,2024,20,48.0,0.5,0.0,0.0
WAS,2024,21,45.0,1.0,10.888889,0.0
WAS,2025,1,49.0,0.7,28.666666,0.0
WAS,2025,2,34.25,0.3333333333333333,17.166666,12.5
WAS,2025,3,24.833334,0.6666666666666666,29.5,21.166666
WAS,2025,4,44.5,1.0,28.428572,0.0
WAS,2025,5,50.5,1.0,30.666666,0.0
WAS,2025,6,25.5,0.5,21.166666,4.5
WAS,2025,7,54.533333,0.7,20.9,2.6666667
WAS,2025,8,33.333332,0.7,13.4,14.0
ARI,2023,17,45.56379,1.0,12.333333,14.5
ATL,2024,18,41.96042,0.5,13.714286,3.0
BAL,2024,20,43.160183,1.0,22.333334,5.3333335
BUF,2022,1,42.593628,1.0,0.0,5.0
CIN,2024,3,44.073013,0.6666666666666666,18.428572,4.1825895
CIN,2024,8,44.073013,0.5,5.25,0.0
DAL,2023,13,48.81131,1.0,2.5,1.5481793
DAL,2023,18,48.81131,0.3333333333333333,9.666667,4.0
DET,2022,13,44.33631,1.0,17.75,6.6666665
DET,2024,6,43.12222,1.0,8.5,3.0
DET,2024,11,43.12222,1.0,0.0,6.0
DET,2024,17,43.12222,1.0,14.333333,6.0235295
GB,2023,18,42.299736,0.5,5.25,0.0
IND,2025,1,46.691666,1.0,27.0,0.0
IND,2025,2,46.691666,1.0,28.0,1.3333334
LA,2022,16,42.00357,1.0,2.3333333,6.0
LAC,2025,8,47.51769,0.75,25.0,0.0
MIA,2022,10,43.25616,1.0,15.0,8.0
MIA,2024,11,42.005356,1.0,13.0,0.0
NYJ,2024,16,42.78341,0.5,19.8,0.0
PHI,2022,16,39.271053,1.0,6.0,0.0
SEA,2022,4,47.429832,0.6666666666666666,0.0,3.5
SEA,2023,13,44.972767,0.0,0.0,4.7291665
SF,2024,17,39.6183,0.0,16.0,4.6510415
TB,2024,15,41.207844,1.0,9.25,3.3333333
WAS,2024,2,43.377033,1.0,11.666667,12.0
WAS,2024,3,43.377033,1.0,14.5,4.422306
WAS,2024,19,43.377033,1.0,12.0,8.5
