season,week,team,qb_name,attempts,completions,comp_pct,yards,ypa,tds,ints,epa,cpoe,pressure_comp_pct,pressure_ypa,pressure_epa,clean_comp_pct,clean_ypa,clean_epa
2024,3,NE,J.Brissett,23,12.0,0.5217391304347826,98.0,4.260869565217392,0.0,0.0,-0.47675484,6.2074285,0.2222222222222222,2.4444444444444446,-1.141857624053955,0.7142857142857143,5.428571428571429,-0.04918876
2024,3,NO,D.Carr,27,14.0,0.5185185185185185,142.0,5.2592592592592595,1.0,1.0,0.021649992,-6.906113,0.0,0.0,-1.1213830709457397,0.6086956521739131,6.173913043478261,0.22043836
2024,3,NYG,D.Jones,36,24.0,0.6666666666666666,236.0,6.555555555555555,2.0,0.0,0.27354825,7.818694,0.3333333333333333,3.3333333333333335,-0.16539965569972992,0.7777777777777778,7.62962962962963,0.41986424
2024,3,NYJ,A.Rodgers,37,27.0,0.7297297297297297,281.0,7.594594594594595,2.0,0.0,0.49202114,12.662459,0.5,3.25,-0.2860458791255951,0.7575757575757576,8.121212121212121,0.5863324
2024,3,PHI,J.Hurts,42,29.0,0.6904761904761905,311.0,7.404761904761905,0.0,1.0,-0.12020404,9.867377,0.2857142857142857,1.8571428571428572,-1.9773213863372803,0.7714285714285715,8.514285714285714,0.25121942
2024,3,PIT,J.Fields,34,25.0,0.7352941176470589,245.0,7.205882352941177,1.0,1.0,0.2413375,10.247889,0.6,5.0,0.13199405372142792,0.7586206896551724,7.586206896551724,0.26018983
2024,3,SEA,G.Smith,37,26.0,0.7027027027027027,289.0,7.8108108108108105,1.0,2.0,-0.02196481,6.669553,0.2857142857142857,2.4285714285714284,-1.428683876991272,0.8,9.066666666666666,0.30626965
2024,3,SF,B.Purdy,31,22.0,0.7096774193548387,292.0,9.419354838709678,3.0,0.0,0.46200317,8.349132,0.6666666666666666,5.333333333333333,-0.24415814876556396,0.7142857142857143,9.857142857142858,0.5376633
2024,3,TB,B.Mayfield,40,25.0,0.625,163.0,4.075,1.0,1.0,-0.57725865,3.9307613,0.1111111111111111,0.4444444444444444,-1.2320624589920044,0.7741935483870968,5.129032258064516,-0.3871543
2024,3,TEN,W.Levis,42,26.0,0.6190476190476191,260.0,6.190476190476191,2.0,2.0,-0.40428233,5.6994157,0.2,1.2,-1.800110101699829,0.75,7.75,0.031913757
2024,3,WAS,J.Daniels,25,21.0,0.84,254.0,10.16,2.0,0.0,0.86447793,28.35013,0.3333333333333333,9.0,0.4079646170139313,0.9090909090909091,10.318181818181818,0.92672974
2024,4,ARI,K.Murray,26,16.0,0.6153846153846154,142.0,5.461538461538462,1.0,0.0,-0.23208001,0.41317508,0.2,1.8,-1.3069276809692383,0.7142857142857143,6.333333333333333,0.023836067
2024,4,ATL,K.Cousins,36,21.0,0.5833333333333334,238.0,6.611111111111111,0.0,1.0,-0.029699922,-6.7785025,0.0,0.0,-2.0355002880096436,0.65625,7.4375,0.22102515
2024,4,BAL,L.Jackson,19,13.0,0.6842105263157895,156.0,8.210526315789474,2.0,0.0,0.4832847,9.515426,0.0,0.0,-1.8460009098052979,0.7647058823529411,9.176470588235293,0.75731826
2024,4,BUF,J.Allen,32,16.0,0.5,180.0,5.625,0.0,0.0,-0.23673387,1.3875189,0.375,7.5,-0.43257492780685425,0.5416666666666666,5.0,-0.17145352
2024,4,CAR,A.Dalton,40,25.0,0.625,220.0,5.5,2.0,1.0,0.07747672,-2.5427215,1.0,9.5,2.3324825763702393,0.6052631578947368,5.2894736842105265,-0.041207805
2024,4,CHI,C.Williams,26,17.0,0.6538461538461539,157.0,6.038461538461538,1.0,0.0,0.0801352,10.312129,0.3333333333333333,9.0,-0.39202821254730225,0.6956521739130435,5.6521739130434785,0.14172171
2024,4,CIN,J.Burrow,31,22.0,0.7096774193548387,232.0,7.483870967741935,2.0,1.0,0.28994176,3.683076,0.0,0.0,-2.766045093536377,0.7586206896551724,8.0,0.5006995
2024,4,CLE,D.Watson,35,24.0,0.6857142857142857,176.0,5.0285714285714285,1.0,1.0,-0.19778147,4.124236,0.5,4.5,-0.5804807543754578,0.76,5.24,-0.044701733
2024,4,DAL,D.Prescott,28,22.0,0.7857142857142857,221.0,7.892857142857143,2.0,0.0,0.39115292,13.090057,0.6666666666666666,5.666666666666667,0.3731544017791748,0.8,8.16,0.3933128
2024,4,DEN,B.Nix,25,12.0,0.48,60.0,2.4,1.0,0.0,-0.6321171,-14.799311,0.0,0.0,-0.8436782360076904,0.5217391304347826,2.608695652173913,-0.6137205
2024,4,DET,J.Goff,21,18.0,0.8571428571428571,292.0,13.904761904761905,2.0,0.0,0.8523051,25.136686,0.25,2.25,-0.9307496547698975,1.0,16.647058823529413,1.2718475
2024,4,GB,J.Love,56,32.0,0.5714285714285714,389.0,6.946428571428571,4.0,3.0,-0.16105355,-1.3447286,0.2,2.6,-1.058182954788208,0.6521739130434783,7.891304347826087,0.03397454
2024,4,HOU,C.Stroud,42,27.0,0.6428571428571429,345.0,8.214285714285714,2.0,0.0,0.34060922,1.579065,0.5,6.166666666666667,-0.22359780967235565,0.6666666666666666,8.555555555555555,0.4346438
2024,4,IND,J.Flacco,28,16.0,0.5714285714285714,168.0,6.0,2.0,0.0,0.27706882,5.098245,0.3333333333333333,4.5,-0.367640882730484,0.6363636363636364,6.409090909090909,0.4528987
2024,4,JAX,T.Lawrence,34,18.0,0.5294117647058824,169.0,4.970588235294118,2.0,0.0,-0.04060399,-7.8206077,0.0,0.0,-1.8300610780715942,0.5806451612903226,5.451612903225806,0.13256927
2024,4,KC,P.Mahomes,32,19.0,0.59375,245.0,7.65625,1.0,1.0,-0.050202906,-6.7311487,0.3333333333333333,3.6666666666666665,-1.4297291040420532,0.6206896551724138,8.068965517241379,0.09250673
2024,4,LA,M.Stafford,33,20.0,0.6060606060606061,224.0,6.787878787878788,0.0,1.0,-0.069322005,-0.008961908,0.16666666666666666,2.8333333333333335,-1.8665679693222046,0.7037037037037037,7.666666666666667,0.33006597
2024,4,LAC,J.Herbert,29,16.0,0.5517241379310345,179.0,6.172413793103448,1.0,0.0,-0.07068913,-6.5476074,0.3,4.9,-0.6399090886116028,0.6842105263157895,6.842105263157895,0.22890031
2024,4,LV,G.Minshew,26,14.0,0.5384615384615384,130.0,5.0,0.0,0.0,-0.14519916,-13.652257,0.25,1.75,-0.9670090675354004,0.5909090909090909,5.590909090909091,0.0042208163
2024,4,MIA,T.Huntley,25,14.0,0.56,96.0,3.84,0.0,0.0,-0.4705077,-2.9854903,0.0,0.0,-1.6417300701141357,0.7,4.8,-0.17770211
2024,4,MIN,S.Darnold,30,20.0,0.6666666666666666,275.0,9.166666666666666,3.0,1.0,0.2708946,10.923101,0.3333333333333333,6.0,-2.031061887741089,0.7037037037037037,9.518518518518519,0.5266676
2024,4,NE,J.Brissett,38,19.0,0.5,168.0,4.421052631578948,1.0,1.0,-0.4149568,-8.482476,0.1,2.1,-1.5879350900650024,0.6428571428571429,5.25,0.0039639813
2024,4,NO,D.Carr,37,28.0,0.7567567567567568,239.0,6.45945945945946,0.0,1.0,-0.0029375039,4.909757,0.3333333333333333,4.0,-0.11136984825134277,0.7941176470588235,6.676470588235294,0.0066300384
2024,4,NYG,D.Jones,41,29.0,0.7073170731707317,281.0,6.853658536585366,0.0,1.0,0.108283706,10.30994,0.0,0.0,-0.47302207350730896,0.7631578947368421,7.394736842105263,0.15417628
2024,4,NYJ,A.Rodgers,47,24.0,0.5106382978723404,225.0,4.787234042553192,0.0,0.0,-0.3181052,-7.390322,0.23076923076923078,3.0,-0.9342275261878967,0.6176470588235294,5.470588235294118,-0.082529
2024,4,PHI,J.Hurts,36,18.0,0.5,158.0,4.388888888888889,1.0,0.0,-0.2942323,-3.572191,0.3333333333333333,1.8333333333333333,-1.4811350107192993,0.5333333333333333,4.9,-0.0568518
2024,4,PIT,J.Fields,38,22.0,0.5789473684210527,312.0,8.210526315789474,1.0,0.0,-0.060342424,1.2370033,0.14285714285714285,2.857142857142857,-1.356080174446106,0.6774193548387096,9.419354838709678,0.23224352
2024,4,SEA,G.Smith,60,38.0,0.6333333333333333,395.0,6.583333333333333,1.0,1.0,-0.0005007188,-0.80458045,0.125,1.375,-0.9106698632240295,0.7115384615384616,7.384615384615385,0.13952528
2024,4,SF,B.Purdy,28,15.0,0.5357142857142857,288.0,10.285714285714286,1.0,1.0,0.24839412,2.7807376,0.25,3.0,0.08723348379135132,0.5833333333333334,11.5,0.27525428
2024,4,TB,B.Mayfield,49,30.0,0.6122448979591837,347.0,7.081632653061225,2.0,0.0,0.19088012,-5.938816,0.0,0.0,-1.7838127613067627,0.6382978723404256,7.382978723404255,0.2749096
2024,4,TEN,M.Rudolph,18,9.0,0.5,85.0,4.722222222222222,0.0,0.0,-0.21485254,-5.3957324,0.3333333333333333,1.6666666666666667,-0.7283764481544495,0.5333333333333333,5.333333333333333,-0.11214773
2024,4,WAS,J.Daniels,31,26.0,0.8387096774193549,233.0,7.516129032258065,1.0,1.0,0.45681477,14.327281,1.0,9.0,0.9330196976661682,0.8333333333333334,7.466666666666667,0.44094127
2024,5,ARI,K.Murray,31,19.0,0.6129032258064516,195.0,6.290322580645161,1.0,1.0,-0.05894674,-2.2448356,0.5,7.0,0.7679828405380249,0.6206896551724138,6.241379310344827,-0.11597635
2024,5,ATL,K.Cousins,62,42.0,0.6774193548387096,509.0,8.209677419354838,4.0,1.0,0.35345244,6.7265415,0.3,3.5,-0.7106643319129944,0.75,9.115384615384615,0.5580903
2024,5,BAL,L.Jackson,43,26.0,0.6046511627906976,348.0,8.093023255813954,4.0,0.0,0.49414447,-0.4828721,0.2857142857142857,3.142857142857143,0.1965884268283844,0.6666666666666666,9.055555555555555,0.55200255
