game_id,season,week,home_team,away_team,home_rest_days,away_rest_days,roof,surface,temp,wind,is_dome
2022_01_BUF_LA,2022,1,LA,BUF,7,7,dome,matrixturf,,,True
2022_01_NO_ATL,2022,1,ATL,NO,7,7,closed,fieldturf,,,False
2022_01_CLE_CAR,2022,1,CAR,CLE,7,7,outdoors,grass,,,False
2022_01_SF_CHI,2022,1,CHI,SF,7,7,outdoors,grass,,,False
2022_01_PIT_CIN,2022,1,CIN,PIT,7,7,outdoors,fieldturf,,,False
2022_01_PHI_DET,2022,1,DET,PHI,7,7,dome,fieldturf,,,True
2022_01_IND_HOU,2022,1,HOU,IND,7,7,closed,astroturf,,,False
2022_01_NE_MIA,2022,1,MIA,NE,7,7,outdoors,grass,,,False
2022_01_BAL_NYJ,2022,1,NYJ,BAL,7,7,outdoors,fieldturf,,,False
2022_01_JAX_WAS,2022,1,WAS,JAX,7,7,outdoors,grass,,,False
2022_01_KC_ARI,2022,1,ARI,KC,7,7,closed,grass,,,False
2022_01_LV_LAC,2022,1,LAC,LV,7,7,dome,matrixturf,,,True
2022_01_GB_MIN,2022,1,MIN,GB,7,7,dome,sportturf,,,True
2022_01_NYG_TEN,2022,1,TEN,NYG,7,7,outdoors,grass,,,False
2022_01_TB_DAL,2022,1,DAL,TB,7,7,closed,matrixturf,,,False
2022_01_DEN_SEA,2022,1,SEA,DEN,7,7,outdoors,fieldturf,,,False
2022_02_LAC_KC,2022,2,KC,LAC,4,4,outdoors,grass,,,False
2022_02_MIA_BAL,2022,2,BAL,MIA,7,7,outdoors,grass,,,False
2022_02_NYJ_CLE,2022,2,CLE,NYJ,7,7,outdoors,grass,,,False
2022_02_WAS_DET,2022,2,DET,WAS,7,7,dome,fieldturf,,,True
2022_02_IND_JAX,2022,2,JAX,IND,7,7,outdoors,grass,,,False
2022_02_TB_NO,2022,2,NO,TB,7,7,dome,sportturf,,,True
2022_02_CAR_NYG,2022,2,NYG,CAR,7,7,outdoors,fieldturf,,,False
2022_02_NE_PIT,2022,2,PIT,NE,7,7,outdoors,grass,,,False
2022_02_ATL_LA,2022,2,LA,ATL,10,7,dome,matrixturf,,,True
2022_02_SEA_SF,2022,2,SF,SEA,7,6,outdoors,grass,,,False
2022_02_CIN_DAL,2022,2,DAL,CIN,7,7,closed,matrixturf,,,False
2022_02_HOU_DEN,2022,2,DEN,HOU,6,7,outdoors,grass,,,False
2022_02_ARI_LV,2022,2,LV,ARI,7,7,dome,grass,,,True
2022_02_CHI_GB,2022,2,GB,CHI,7,7,outdoors,grass,,,False
2022_02_TEN_BUF,2022,2,BUF,TEN,11,8,outdoors,a_turf,,,False
2022_02_MIN_PHI,2022,2,PHI,MIN,8,8,outdoors,grass,,,False
2022_03_PIT_CLE,2022,3,CLE,PIT,4,4,outdoors,grass,,,False
2022_03_NO_CAR,2022,3,CAR,NO,7,7,outdoors,grass,,,False
2022_03_HOU_CHI,2022,3,CHI,HOU,7,7,outdoors,grass,,,False
2022_03_KC_IND,2022,3,IND,KC,7,10,open,fieldturf,,,False
2022_03_BUF_MIA,2022,3,MIA,BUF,7,6,outdoors,grass,,,False
2022_03_DET_MIN,2022,3,MIN,DET,6,7,dome,sportturf,,,True
2022_03_BAL_NE,2022,3,NE,BAL,7,7,outdoors,fieldturf,,,False
2022_03_CIN_NYJ,2022,3,NYJ,CIN,7,7,outdoors,fieldturf,,,False
2022_03_LV_TEN,2022,3,TEN,LV,6,7,outdoors,grass,,,False
2022_03_PHI_WAS,2022,3,WAS,PHI,7,6,outdoors,grass,,,False
2022_03_JAX_LAC,2022,3,LAC,JAX,10,7,dome,matrixturf,,,True
2022_03_LA_ARI,2022,3,ARI,LA,7,7,closed,grass,,,False
2022_03_ATL_SEA,2022,3,SEA,ATL,7,7,outdoors,fieldturf,,,False
2022_03_GB_TB,2022,3,TB,GB,7,7,outdoors,grass,,,False
2022_03_SF_DEN,2022,3,DEN,SF,7,7,outdoors,grass,,,False
2022_03_DAL_NYG,2022,3,NYG,DAL,8,8,outdoors,fieldturf,,,False
2022_04_MIA_CIN,2022,4,CIN,MIA,4,4,outdoors,fieldturf,,,False
2022_04_MIN_NO,2022,4,NO,MIN,7,7,outdoors,,,,False
2022_04_CLE_ATL,2022,4,ATL,CLE,7,10,open,fieldturf,,,False
2022_04_BUF_BAL,2022,4,BAL,BUF,7,7,outdoors,grass,,,False
2022_04_WAS_DAL,2022,4,DAL,WAS,6,7,closed,matrixturf,,,False
2022_04_SEA_DET,2022,4,DET,SEA,7,7,dome,fieldturf,,,True
2022_04_LAC_HOU,2022,4,HOU,LAC,7,7,closed,astroturf,,,False
2022_04_TEN_IND,2022,4,IND,TEN,7,7,open,fieldturf,,,False
2022_04_CHI_NYG,2022,4,NYG,CHI,6,7,outdoors,fieldturf,,,False
2022_04_JAX_PHI,2022,4,PHI,JAX,7,7,outdoors,grass,,,False
2022_04_NYJ_PIT,2022,4,PIT,NYJ,10,7,outdoors,grass,,,False
2022_04_ARI_CAR,2022,4,CAR,ARI,7,7,outdoors,grass,,,False
2022_04_NE_GB,2022,4,GB,NE,7,7,outdoors,grass,,,False
2022_04_DEN_LV,2022,4,LV,DEN,7,7,dome,grass,,,True
2022_04_KC_TB,2022,4,TB,KC,7,7,outdoors,grass,,,False
2022_04_LA_SF,2022,4,SF,LA,8,8,outdoors,grass,,,False
2022_05_IND_DEN,2022,5,DEN,IND,4,4,outdoors,grass,,,False
2022_05_NYG_GB,2022,5,GB,NYG,7,7,outdoors,,,,False
2022_05_PIT_BUF,2022,5,BUF,PIT,7,7,outdoors,a_turf,,,False
2022_05_LAC_CLE,2022,5,CLE,LAC,7,7,outdoors,grass,,,False
2022_05_HOU_JAX,2022,5,JAX,HOU,7,7,outdoors,grass,,,False
2022_05_CHI_MIN,2022,5,MIN,CHI,7,7,dome,sportturf,,,True
2022_05_DET_NE,2022,5,NE,DET,7,7,outdoors,fieldturf,,,False
2022_05_SEA_NO,2022,5,NO,SEA,7,7,dome,sportturf,,,True
2022_05_MIA_NYJ,2022,5,NYJ,MIA,7,10,outdoors,fieldturf,,,False
2022_05_ATL_TB,2022,5,TB,ATL,7,7,outdoors,grass,,,False
2022_05_TEN_WAS,2022,5,WAS,TEN,7,7,outdoors,grass,,,False
2022_05_SF_CAR,2022,5,CAR,SF,7,6,outdoors,grass,,,False
2022_05_PHI_ARI,2022,5,ARI,PHI,7,7,closed,grass,,,False
2022_05_DAL_LA,2022,5,LA,DAL,6,7,dome,matrixturf,,,True
2022_05_CIN_BAL,2022,5,BAL,CIN,7,10,outdoors,grass,,,False
2022_05_LV_KC,2022,5,KC,LV,8,8,outdoors,grass,,,False
2022_06_WAS_CHI,2022,6,CHI,WAS,4,4,outdoors,grass,,,False
2022_06_SF_ATL,2022,6,ATL,SF,7,7,open,fieldturf,,,False
2022_06_NE_CLE,2022,6,CLE,NE,7,7,outdoors,grass,,,False
2022_06_NYJ_GB,2022,6,GB,NYJ,7,7,outdoors,grass,,,False
2022_06_JAX_IND,2022,6,IND,JAX,10,7,open,fieldturf,,,False
2022_06_MIN_MIA,2022,6,MIA,MIN,7,7,outdoors,grass,,,False
2022_06_CIN_NO,2022,6,NO,CIN,7,7,dome,sportturf,,,True
2022_06_BAL_NYG,2022,6,NYG,BAL,7,7,outdoors,fieldturf,,,False
2022_06_TB_PIT,2022,6,PIT,TB,7,7,outdoors,grass,,,False
2022_06_CAR_LA,2022,6,LA,CAR,7,7,dome,matrixturf,,,True
2022_06_ARI_SEA,2022,6,SEA,ARI,7,7,outdoors,fieldturf,,,False
2022_06_BUF_KC,2022,6,KC,BUF,6,7,outdoors,grass,,,False
2022_06_DAL_PHI,2022,6,PHI,DAL,7,7,outdoors,grass,,,False
2022_06_DEN_LAC,2022,6,LAC,DEN,8,11,dome,matrixturf,,,True
2022_07_NO_ARI,2022,7,ARI,NO,4,4,open,grass,,,False
2022_07_CLE_BAL,2022,7,BAL,CLE,7,7,outdoors,grass,,,False
2022_07_TB_CAR,2022,7,CAR,TB,7,7,outdoors,grass,,,False
2022_07_ATL_CIN,2022,7,CIN,ATL,7,7,outdoors,fieldturf,,,False
2022_07_DET_DAL,2022,7,DAL,DET,7,14,closed,matrixturf,,,False
2022_07_NYG_JAX,2022,7,JAX,NYG,7,7,outdoors,grass,,,False
2022_07_IND_TEN,2022,7,TEN,IND,14,7,outdoors,grass,,,False
2022_07_GB_WAS,2022,7,WAS,GB,10,7,outdoors,grass,,,False
2022_07_NYJ_DEN,2022,7,DEN,NYJ,6,7,outdoors,grass,,,False
2022_07_HOU_LV,2022,7,LV,HOU,13,14,dome,grass,,,True
2022_07_SEA_LAC,2022,7,LAC,SEA,6,7,dome,matrixturf,,,True
2022_07_KC_SF,2022,7,SF,KC,7,7,outdoors,,,,False
2022_07_PIT_MIA,2022,7,MIA,PIT,7,7,outdoors,grass,,,False
2022_07_CHI_NE,2022,7,NE,CHI,8,11,outdoors,fieldturf,,,False
2022_08_BAL_TB,2022,8,TB,BAL,4,4,outdoors,grass,,,False
2022_08_DEN_JAX,2022,8,JAX,DEN,7,7,outdoors,,,,False
2022_08_CAR_ATL,2022,8,ATL,CAR,7,7,closed,fieldturf,,,False
2022_08_CHI_DAL,2022,8,DAL,CHI,7,6,open,matrixturf,,,False
2022_08_MIA_DET,2022,8,DET,MIA,7,7,dome,fieldturf,,,True
2022_08_ARI_MIN,2022,8,MIN,ARI,14,10,dome,sportturf,,,True
2022_08_LV_NO,2022,8,NO,LV,10,7,dome,sportturf,,,True
2022_08_NE_NYJ,2022,8,NYJ,NE,7,6,outdoors,fieldturf,,,False
2022_08_PIT_PHI,2022,8,PHI,PIT,14,7,outdoors,grass,,,False
2022_08_TEN_HOU,2022,8,HOU,TEN,7,7,closed,astroturf,,,False
2022_08_WAS_IND,2022,8,IND,WAS,7,7,closed,fieldturf,,,False
2022_08_SF_LA,2022,8,LA,SF,14,7,dome,matrixturf,,,True
2022_08_NYG_SEA,2022,8,SEA,NYG,7,7,outdoors,fieldturf,,,False
2022_08_GB_BUF,2022,8,BUF,GB,14,7,outdoors,a_turf,,,False
2022_08_CIN_CLE,2022,8,CLE,CIN,8,8,outdoors,grass,66.0,9.0,False
2022_09_PHI_HOU,2022,9,HOU,PHI,4,4,closed,astroturf,,,False
2022_09_LAC_ATL,2022,9,ATL,LAC,7,14,open,fieldturf,,,False
2022_09_MIA_CHI,2022,9,CHI,MIA,7,7,outdoors,grass,58.0,17.0,False
2022_09_CAR_CIN,2022,9,CIN,CAR,6,7,outdoors,fieldturf,68.0,11.0,False
2022_09_GB_DET,2022,9,DET,GB,7,7,dome,fieldturf,,,True
2022_09_LV_JAX,2022,9,JAX,LV,7,7,outdoors,grass,81.0,14.0,False
2022_09_IND_NE,2022,9,NE,IND,7,7,outdoors,fieldturf,78.0,13.0,False
2022_09_BUF_NYJ,2022,9,NYJ,BUF,7,7,outdoors,fieldturf,69.0,17.0,False
2022_09_MIN_WAS,2022,9,WAS,MIN,7,7,outdoors,grass,71.0,11.0,False
2022_09_SEA_ARI,2022,9,ARI,SEA,7,7,open,grass,,,False
2022_09_LA_TB,2022,9,TB,LA,10,7,outdoors,grass,88.0,2.0,False
2022_09_TEN_KC,2022,9,KC,TEN,14,7,outdoors,grass,54.0,7.0,False
2022_09_BAL_NO,2022,9,NO,BAL,8,11,dome,sportturf,,,True
2022_10_ATL_CAR,2022,10,CAR,ATL,4,4,outdoors,grass,61.0,12.0,False
2022_10_SEA_TB,2022,10,TB,SEA,7,7,outdoors,,,,False
2022_10_MIN_BUF,2022,10,BUF,MIN,7,7,outdoors,a_turf,38.0,11.0,False
2022_10_DET_CHI,2022,10,CHI,DET,7,7,outdoors,grass,34.0,13.0,False
2022_10_JAX_KC,2022,10,KC,JAX,7,7,outdoors,grass,33.0,7.0,False
2022_10_CLE_MIA,2022,10,MIA,CLE,7,13,outdoors,grass,85.0,7.0,False
2022_10_HOU_NYG,2022,10,NYG,HOU,14,10,outdoors,fieldturf,50.0,15.0,False
2022_10_NO_PIT,2022,10,PIT,NO,14,6,outdoors,grass,37.0,15.0,False
2022_10_DEN_TEN,2022,10,TEN,DEN,7,14,outdoors,grass,36.0,9.0,False
2022_10_IND_LV,2022,10,LV,IND,7,7,dome,grass,,,True
2022_10_DAL_GB,2022,10,GB,DAL,7,14,outdoors,grass,33.0,8.0,False
2022_10_ARI_LA,2022,10,LA,ARI,7,7,dome,matrixturf,,,True
2022_10_LAC_SF,2022,10,SF,LAC,14,7,outdoors,grass,57.0,6.0,False
2022_10_WAS_PHI,2022,10,PHI,WAS,11,8,outdoors,grass,43.0,6.0,False
2022_11_TEN_GB,2022,11,GB,TEN,4,4,outdoors,grass,25.0,11.0,False
2022_11_CHI_ATL,2022,11,ATL,CHI,10,7,closed,fieldturf,,,False
2022_11_CAR_BAL,2022,11,BAL,CAR,13,10,outdoors,grass,36.0,2.0,False
2022_11_CLE_BUF,2022,11,BUF,CLE,7,7,dome,fieldturf,,,True
2022_11_WAS_HOU,2022,11,HOU,WAS,7,6,closed,astroturf,,,False
2022_11_PHI_IND,2022,11,IND,PHI,7,6,closed,fieldturf,,,False
2022_11_NYJ_NE,2022,11,NE,NYJ,14,14,outdoors,fieldturf,42.0,2.0,False
2022_11_LA_NO,2022,11,NO,LA,7,7,dome,sportturf,,,True
2022_11_DET_NYG,2022,11,NYG,DET,7,7,outdoors,fieldturf,35.0,21.0,False
2022_11_LV_DEN,2022,11,DEN,LV,7,7,outdoors,grass,49.0,11.0,False
2022_11_DAL_MIN,2022,11,MIN,DAL,7,7,dome,sportturf,,,True
2022_11_CIN_PIT,2022,11,PIT,CIN,7,14,outdoors,grass,27.0,12.0,False
2022_11_KC_LAC,2022,11,LAC,KC,7,7,dome,matrixturf,,,True
2022_11_SF_ARI,2022,11,ARI,SF,8,8,outdoors,,,,False
2022_12_BUF_DET,2022,12,DET,BUF,4,4,dome,fieldturf,,,True
2022_12_NYG_DAL,2022,12,DAL,NYG,4,4,closed,matrixturf,,,False
2022_12_NE_MIN,2022,12,MIN,NE,4,4,dome,sportturf,,,True
2022_12_DEN_CAR,2022,12,CAR,DEN,7,7,outdoors,grass,66.0,15.0,False
2022_12_TB_CLE,2022,12,CLE,TB,7,14,outdoors,grass,56.0,14.0,False
2022_12_BAL_JAX,2022,12,JAX,BAL,14,7,outdoors,grass,77.0,19.0,False
2022_12_HOU_MIA,2022,12,MIA,HOU,14,7,outdoors,grass,84.0,13.0,False
2022_12_CHI_NYJ,2022,12,NYJ,CHI,7,7,outdoors,fieldturf,50.0,9.0,False
2022_12_CIN_TEN,2022,12,TEN,CIN,10,7,outdoors,grass,56.0,14.0,False
2022_12_ATL_WAS,2022,12,WAS,ATL,7,7,outdoors,grass,46.0,9.0,False
2022_12_LAC_ARI,2022,12,ARI,LAC,6,7,closed,grass,,,False
2022_12_LV_SEA,2022,12,SEA,LV,14,7,outdoors,fieldturf,44.0,8.0,False
2022_12_LA_KC,2022,12,KC,LA,7,7,outdoors,grass,44.0,6.0,False
2022_12_NO_SF,2022,12,SF,NO,6,7,outdoors,grass,59.0,2.0,False
2022_12_GB_PHI,2022,12,PHI,GB,7,10,outdoors,grass,62.0,24.0,False
2022_12_PIT_IND,2022,12,IND,PIT,8,8,closed,fieldturf,,,False
2022_13_BUF_NE,2022,13,NE,BUF,7,7,outdoors,fieldturf,35.0,2.0,False
2022_13_PIT_ATL,2022,13,ATL,PIT,7,6,closed,fieldturf,,,False
2022_13_DEN_BAL,2022,13,BAL,DEN,7,7,outdoors,grass,63.0,8.0,False
2022_13_GB_CHI,2022,13,CHI,GB,7,7,outdoors,grass,38.0,12.0,False
2022_13_JAX_DET,2022,13,DET,JAX,10,7,dome,fieldturf,,,True
2022_13_CLE_HOU,2022,13,HOU,CLE,7,7,closed,astroturf,,,False
2022_13_NYJ_MIN,2022,13,MIN,NYJ,10,7,dome,sportturf,,,True
2022_13_WAS_NYG,2022,13,NYG,WAS,10,7,outdoors,fieldturf,40.0,9.0,False
2022_13_TEN_PHI,2022,13,PHI,TEN,7,7,outdoors,grass,60.0,7.0,False
2022_13_SEA_LA,2022,13,LA,SEA,7,7,dome,matrixturf,,,True
2022_13_MIA_SF,2022,13,SF,MIA,7,7,outdoors,grass,38.0,6.0,False
2022_13_KC_CIN,2022,13,CIN,KC,7,7,outdoors,fieldturf,57.0,2.0,False
2022_13_LAC_LV,2022,13,LV,LAC,7,7,dome,grass,,,True
2022_13_IND_DAL,2022,13,DAL,IND,10,6,closed,matrixturf,,,False
2022_13_NO_TB,2022,13,TB,NO,8,8,outdoors,grass,69.0,2.0,False
2022_14_LV_LA,2022,14,LA,LV,4,4,dome,matrixturf,,,True
2022_14_NYJ_BUF,2022,14,BUF,NYJ,10,7,outdoors,a_turf,36.0,11.0,False
2022_14_CLE_CIN,2022,14,CIN,CLE,7,7,outdoors,fieldturf,47.0,8.0,False
2022_14_HOU_DAL,2022,14,DAL,HOU,7,7,closed,matrixturf,,,False
2022_14_MIN_DET,2022,14,DET,MIN,7,7,dome,fieldturf,,,True
2022_14_PHI_NYG,2022,14,NYG,PHI,7,7,outdoors,fieldturf,37.0,6.0,False
2022_14_BAL_PIT,2022,14,PIT,BAL,7,7,outdoors,grass,42.0,12.0,False
2022_14_JAX_TEN,2022,14,TEN,JAX,7,7,outdoors,grass,54.0,8.0,False
2022_14_KC_DEN,2022,14,DEN,KC,7,7,outdoors,grass,55.0,4.0,False
2022_14_CAR_SEA,2022,14,SEA,CAR,7,14,outdoors,fieldturf,45.0,4.0,False
2022_14_TB_SF,2022,14,SF,TB,7,6,outdoors,grass,54.0,8.0,False
2022_14_MIA_LAC,2022,14,LAC,MIA,7,7,dome,matrixturf,,,True
2022_14_NE_ARI,2022,14,ARI,NE,15,11,closed,grass,,,False
2022_15_SF_SEA,2022,15,SEA,SF,4,4,outdoors,fieldturf,,,False
2022_15_IND_MIN,2022,15,MIN,IND,6,13,dome,sportturf,,,True
2022_15_BAL_CLE,2022,15,CLE,BAL,6,6,outdoors,grass,34.0,12.0,False
2022_15_MIA_BUF,2022,15,BUF,MIA,6,6,outdoors,a_turf,29.0,4.0,False
2022_15_PIT_CAR,2022,15,CAR,PIT,7,7,outdoors,grass,47.0,7.0,False
2022_15_PHI_CHI,2022,15,CHI,PHI,14,7,outdoors,grass,17.0,17.0,False
2022_15_KC_HOU,2022,15,HOU,KC,7,7,closed,astroturf,,,False
2022_15_DAL_JAX,2022,15,JAX,DAL,7,7,outdoors,grass,54.0,9.0,False
2022_15_ATL_NO,2022,15,NO,ATL,13,14,dome,sportturf,,,True
2022_15_DET_NYJ,2022,15,NYJ,DET,7,7,outdoors,fieldturf,38.0,13.0,False
2022_15_ARI_DEN,2022,15,DEN,ARI,7,6,outdoors,grass,37.0,4.0,False
2022_15_NE_LV,2022,15,LV,NE,10,6,dome,grass,,,True
2022_15_TEN_LAC,2022,15,LAC,TEN,7,7,dome,matrixturf,,,True
2022_15_CIN_TB,2022,15,TB,CIN,7,7,outdoors,grass,66.0,6.0,False
2022_15_NYG_WAS,2022,15,WAS,NYG,14,7,outdoors,grass,35.0,13.0,False
2022_15_LA_GB,2022,15,GB,LA,15,11,outdoors,grass,15.0,4.0,False
2022_16_JAX_NYJ,2022,16,NYJ,JAX,4,4,outdoors,fieldturf,43.0,17.0,False
2022_16_ATL_BAL,2022,16,BAL,ATL,7,6,outdoors,grass,17.0,9.0,False
2022_16_DET_CAR,2022,16,CAR,DET,6,6,outdoors,grass,20.0,12.0,False
2022_16_BUF_CHI,2022,16,CHI,BUF,6,7,outdoors,grass,7.0,17.0,False
2022_16_NO_CLE,2022,16,CLE,NO,7,6,outdoors,grass,6.0,27.0,False
2022_16_SEA_KC,2022,16,KC,SEA,6,9,outdoors,grass,12.0,9.0,False
2022_16_NYG_MIN,2022,16,MIN,NYG,7,6,dome,sportturf,,,True
2022_16_CIN_NE,2022,16,NE,CIN,6,6,outdoors,fieldturf,21.0,2.0,False
2022_16_HOU_TEN,2022,16,TEN,HOU,6,6,outdoors,grass,22.0,14.0,False
2022_16_WAS_SF,2022,16,SF,WAS,9,6,outdoors,grass,54.0,2.0,False
2022_16_PHI_DAL,2022,16,DAL,PHI,6,6,closed,matrixturf,,,False
2022_16_LV_PIT,2022,16,PIT,LV,6,6,outdoors,grass,9.0,21.0,False
2022_16_GB_MIA,2022,16,MIA,GB,8,6,outdoors,grass,45.0,14.0,False
2022_16_DEN_LA,2022,16,LA,DEN,6,7,dome,matrixturf,,,True
2022_16_TB_ARI,2022,16,ARI,TB,7,7,open,grass,,,False
2022_16_LAC_IND,2022,16,IND,LAC,9,8,closed,fieldturf,,,False
2022_17_DAL_TEN,2022,17,TEN,DAL,5,5,outdoors,grass,56.0,4.0,False
2022_17_ARI_ATL,2022,17,ATL,ARI,8,7,closed,fieldturf,,,False
2022_17_CHI_DET,2022,17,DET,CHI,8,8,dome,fieldturf,,,True
2022_17_JAX_HOU,2022,17,HOU,JAX,8,10,closed,astroturf,,,False
2022_17_DEN_KC,2022,17,KC,DEN,8,7,outdoors,grass,47.0,2.0,False
2022_17_MIA_NE,2022,17,NE,MIA,8,7,outdoors,fieldturf,53.0,2.0,False
2022_17_IND_NYG,2022,17,NYG,IND,8,6,outdoors,fieldturf,52.0,14.0,False
2022_17_NO_PHI,2022,17,PHI,NO,8,8,outdoors,grass,54.0,11.0,False
2022_17_CAR_TB,2022,17,TB,CAR,7,8,outdoors,grass,75.0,2.0,False
2022_17_CLE_WAS,2022,17,WAS,CLE,8,8,outdoors,grass,59.0,9.0,False
2022_17_SF_LV,2022,17,LV,SF,8,8,dome,grass,,,True
2022_17_NYJ_SEA,2022,17,SEA,NYJ,8,10,outdoors,fieldturf,45.0,2.0,False
2022_17_MIN_GB,2022,17,GB,MIN,7,8,outdoors,grass,39.0,7.0,False
2022_17_LA_LAC,2022,17,LAC,LA,6,7,dome,matrixturf,,,True
2022_17_PIT_BAL,2022,17,BAL,PIT,8,8,outdoors,grass,44.0,2.0,False
2022_18_KC_LV,2022,18,LV,KC,6,6,dome,grass,,,True
2022_18_TEN_JAX,2022,18,JAX,TEN,6,9,outdoors,grass,56.0,4.0,False
