game_id,season,week,gameday,away_team,home_team,away_ol_grade,home_ol_grade,away_dl_grade,home_dl_grade,pressure_edge_away,pressure_edge_home,net_pressure_advantage,spread_line,total_line,away_score,home_score,actual_spread,point_differential,spread_result,total_result
2024_08_NO_LAC,2024,8,2024-10-27,NO,LAC,51.6,71.7,65.6,71.1,-6.1000000000000085,19.499999999999993,25.6,7.0,41.5,8.0,26.0,18.0,18.0,HOME_COVER,UNDER
2024_08_BUF_SEA,2024,8,2024-10-27,BUF,SEA,73.7,60.1,74.9,70.3,14.800000000000004,-3.4000000000000057,-18.20000000000001,-3.0,45.5,31.0,10.0,-21.0,-21.0,AWAY_COVER,UNDER
2024_08_CAR_DEN,2024,8,2024-10-27,CAR,DEN,69.4,83.5,51.9,76.7,-31.6,7.299999999999997,38.9,13.0,40.5,14.0,28.0,14.0,14.0,HOME_COVER,OVER
2024_08_KC_LV,2024,8,2024-10-27,KC,LV,68.6,69.9,75.7,64.1,5.799999999999997,-4.5,-10.299999999999997,-9.0,42.0,27.0,20.0,-7.0,-7.0,HOME_COVER,OVER
2024_08_CHI_WAS,2024,8,2024-10-27,CHI,WAS,72.8,62.0,69.0,69.2,7.0,-3.5999999999999943,-10.599999999999994,1.5,46.5,15.0,18.0,3.0,3.0,HOME_COVER,UNDER
2024_08_DAL_SF,2024,8,2024-10-27,DAL,SF,62.1,72.0,79.1,68.3,7.099999999999994,6.199999999999996,-0.8999999999999986,5.5,48.0,24.0,30.0,6.0,6.0,HOME_COVER,OVER
2024_08_NYG_PIT,2024,8,2024-10-28,NYG,PIT,57.6,61.6,76.3,90.5,14.699999999999996,32.9,18.200000000000003,6.0,37.5,18.0,26.0,8.0,8.0,HOME_COVER,OVER
2024_09_DAL_ATL,2024,9,2024-11-03,DAL,ATL,62.1,72.8,79.1,59.0,6.299999999999997,-3.1000000000000014,-9.399999999999999,3.0,52.0,21.0,27.0,6.0,6.0,HOME_COVER,UNDER
2024_09_MIA_BUF,2024,9,2024-11-03,MIA,BUF,66.1,73.7,67.7,74.9,-6.0,8.800000000000011,14.800000000000011,6.5,49.0,27.0,30.0,3.0,3.0,AWAY_COVER,OVER
2024_09_NO_CAR,2024,9,2024-11-03,NO,CAR,51.6,69.4,65.6,51.9,-3.8000000000000114,0.29999999999999716,4.1000000000000085,-7.0,43.5,22.0,23.0,1.0,1.0,HOME_COVER,OVER
2024_09_LV_CIN,2024,9,2024-11-03,LV,CIN,69.9,56.2,64.1,64.2,7.8999999999999915,-5.700000000000003,-13.599999999999994,8.0,45.0,24.0,41.0,17.0,17.0,HOME_COVER,OVER
2024_09_WAS_NYG,2024,9,2024-11-03,WAS,NYG,62.0,57.6,69.2,76.3,11.600000000000001,14.299999999999997,2.6999999999999957,-4.5,44.5,27.0,22.0,-5.0,-5.0,AWAY_COVER,OVER
2024_09_NE_TEN,2024,9,2024-11-03,NE,TEN,52.2,60.1,62.1,62.1,2.0,9.899999999999999,7.899999999999999,3.0,38.5,17.0,20.0,3.0,3.0,AWAY_COVER,UNDER
2024_09_JAX_PHI,2024,9,2024-11-03,JAX,PHI,66.7,73.6,65.1,90.0,-8.5,23.299999999999997,31.799999999999997,7.5,46.0,23.0,28.0,5.0,5.0,AWAY_COVER,OVER
2024_09_DET_GB,2024,9,2024-11-03,DET,GB,69.3,79.6,73.3,68.3,-6.299999999999997,-1.0,5.299999999999997,-2.5,47.5,24.0,14.0,-10.0,-10.0,AWAY_COVER,UNDER
2024_09_LA_SEA,2024,9,2024-11-03,LA,SEA,53.7,60.1,76.6,70.3,16.499999999999993,16.599999999999994,0.10000000000000142,-1.5,48.5,26.0,20.0,-6.0,-6.0,AWAY_COVER,UNDER
2024_09_IND_MIN,2024,9,2024-11-03,IND,MIN,72.5,67.9,67.9,65.3,0.0,-7.200000000000003,-7.200000000000003,6.5,47.0,13.0,21.0,8.0,8.0,HOME_COVER,UNDER
2024_09_TB_KC,2024,9,2024-11-04,TB,KC,83.3,68.6,67.5,75.7,-1.0999999999999943,-7.599999999999994,-6.5,9.0,45.5,24.0,30.0,6.0,6.0,AWAY_COVER,OVER
2024_10_NYG_CAR,2024,10,2024-11-10,NYG,CAR,57.6,69.4,76.3,51.9,6.8999999999999915,-5.700000000000003,-12.599999999999994,-6.5,40.5,17.0,20.0,3.0,3.0,HOME_COVER,UNDER
2024_10_NE_CHI,2024,10,2024-11-10,NE,CHI,52.2,72.8,62.1,69.0,-10.699999999999996,16.799999999999997,27.499999999999993,6.5,37.5,19.0,3.0,-16.0,-16.0,AWAY_COVER,UNDER
2024_10_BUF_IND,2024,10,2024-11-10,BUF,IND,73.7,72.5,74.9,67.9,2.4000000000000057,-5.799999999999997,-8.200000000000003,-4.5,46.5,30.0,20.0,-10.0,-10.0,AWAY_COVER,OVER
2024_10_MIN_JAX,2024,10,2024-11-10,MIN,JAX,67.9,66.7,65.3,65.1,-1.4000000000000057,-2.8000000000000114,-1.4000000000000057,-7.0,42.5,12.0,7.0,-5.0,-5.0,HOME_COVER,UNDER
2024_10_DEN_KC,2024,10,2024-11-10,DEN,KC,83.5,68.6,76.7,75.7,8.100000000000009,-7.799999999999997,-15.900000000000006,7.5,42.5,14.0,16.0,2.0,2.0,AWAY_COVER,UNDER
2024_10_ATL_NO,2024,10,2024-11-10,ATL,NO,72.8,51.6,59.0,65.6,7.399999999999999,-7.200000000000003,-14.600000000000001,-3.5,46.5,17.0,20.0,3.0,3.0,HOME_COVER,UNDER
2024_10_SF_TB,2024,10,2024-11-10,SF,TB,72.0,83.3,68.3,67.5,-15.0,-4.5,10.5,-6.5,50.5,23.0,20.0,-3.0,-3.0,HOME_COVER,UNDER
2024_10_PIT_WAS,2024,10,2024-11-10,PIT,WAS,61.6,62.0,90.5,69.2,28.5,7.600000000000001,-20.9,1.5,45.0,28.0,27.0,-1.0,-1.0,AWAY_COVER,OVER
2024_10_TEN_LAC,2024,10,2024-11-10,TEN,LAC,60.1,71.7,62.1,71.1,-9.600000000000001,10.999999999999993,20.599999999999994,8.0,40.0,17.0,27.0,10.0,10.0,HOME_COVER,OVER
2024_10_PHI_DAL,2024,10,2024-11-10,PHI,DAL,73.6,62.1,90.0,79.1,27.9,5.5,-22.4,-7.5,44.5,34.0,6.0,-28.0,-28.0,AWAY_COVER,UNDER
2024_10_MIA_LA,2024,10,2024-11-11,MIA,LA,66.1,53.7,67.7,76.6,14.0,10.5,-3.5,2.5,49.5,23.0,15.0,-8.0,-8.0,AWAY_COVER,UNDER
2024_11_WAS_PHI,2024,11,2024-11-14,WAS,PHI,62.0,73.6,69.2,90.0,-4.3999999999999915,28.0,32.39999999999999,4.5,49.5,18.0,26.0,8.0,8.0,HOME_COVER,UNDER
2024_11_GB_CHI,2024,11,2024-11-17,GB,CHI,79.6,72.8,68.3,69.0,-4.5,-10.599999999999994,-6.099999999999994,-6.0,41.0,20.0,19.0,-1.0,-1.0,HOME_COVER,UNDER
2024_11_JAX_DET,2024,11,2024-11-17,JAX,DET,66.7,69.3,65.1,73.3,-4.200000000000003,6.599999999999994,10.799999999999997,14.0,47.5,6.0,52.0,46.0,46.0,HOME_COVER,OVER
2024_11_LV_MIA,2024,11,2024-11-17,LV,MIA,69.9,66.1,64.1,67.7,-2.0,-2.200000000000003,-0.20000000000000284,8.0,43.5,19.0,34.0,15.0,15.0,HOME_COVER,OVER
2024_11_LA_NE,2024,11,2024-11-17,LA,NE,53.7,52.2,76.6,62.1,24.39999999999999,8.399999999999999,-15.999999999999993,-4.0,42.5,28.0,22.0,-6.0,-6.0,AWAY_COVER,OVER
2024_11_IND_NYJ,2024,11,2024-11-17,IND,NYJ,72.5,68.9,67.9,66.5,-1.0,-6.0,-5.0,4.0,43.0,28.0,27.0,-1.0,-1.0,AWAY_COVER,OVER
2024_11_MIN_TEN,2024,11,2024-11-17,MIN,TEN,67.9,60.1,65.3,62.1,5.199999999999996,-5.800000000000004,-11.0,-6.0,40.0,23.0,13.0,-10.0,-10.0,AWAY_COVER,UNDER
2024_11_ATL_DEN,2024,11,2024-11-17,ATL,DEN,72.8,83.5,59.0,76.7,-24.5,3.9000000000000057,28.400000000000006,2.0,44.5,6.0,38.0,32.0,32.0,HOME_COVER,UNDER
2024_11_SEA_SF,2024,11,2024-11-17,SEA,SF,60.1,72.0,70.3,68.3,-1.7000000000000028,8.199999999999996,9.899999999999999,6.0,49.0,20.0,17.0,-3.0,-3.0,AWAY_COVER,UNDER
2024_11_KC_BUF,2024,11,2024-11-17,KC,BUF,68.6,73.7,75.7,74.9,2.0,6.300000000000011,4.300000000000011,2.5,46.5,21.0,30.0,9.0,9.0,HOME_COVER,OVER
2024_11_CIN_LAC,2024,11,2024-11-17,CIN,LAC,56.2,71.7,64.2,71.1,-7.5,14.899999999999991,22.39999999999999,1.0,48.0,27.0,34.0,7.0,7.0,HOME_COVER,OVER
2024_12_KC_CAR,2024,12,2024-11-24,KC,CAR,68.6,69.4,75.7,51.9,6.299999999999997,-16.699999999999996,-22.999999999999993,-11.0,43.0,30.0,27.0,-3.0,-3.0,HOME_COVER,OVER
2024_12_MIN_CHI,2024,12,2024-11-24,MIN,CHI,67.9,72.8,65.3,69.0,-7.5,1.0999999999999943,8.599999999999994,-3.0,39.5,30.0,27.0,-3.0,-3.0,AWAY_COVER,OVER
2024_12_DET_IND,2024,12,2024-11-24,DET,IND,69.3,72.5,73.3,67.9,0.7999999999999972,-1.3999999999999915,-2.1999999999999886,-7.0,50.5,24.0,6.0,-18.0,-18.0,AWAY_COVER,UNDER
2024_12_NE_MIA,2024,12,2024-11-24,NE,MIA,52.2,66.1,62.1,67.7,-3.999999999999993,15.5,19.499999999999993,7.5,46.0,15.0,34.0,19.0,19.0,HOME_COVER,OVER
2024_12_TB_NYG,2024,12,2024-11-24,TB,NYG,83.3,57.6,67.5,76.3,9.899999999999999,-7.0,-16.9,-6.5,40.5,30.0,7.0,-23.0,-23.0,AWAY_COVER,UNDER
2024_12_DAL_WAS,2024,12,2024-11-24,DAL,WAS,62.1,62.0,79.1,69.2,17.099999999999994,7.100000000000001,-9.999999999999993,10.5,45.0,34.0,26.0,-8.0,-8.0,AWAY_COVER,OVER
2024_12_DEN_LV,2024,12,2024-11-24,DEN,LV,83.5,69.9,76.7,64.1,6.799999999999997,-19.400000000000006,-26.200000000000003,-6.5,41.5,29.0,19.0,-10.0,-10.0,AWAY_COVER,OVER
2024_12_SF_GB,2024,12,2024-11-24,SF,GB,72.0,79.6,68.3,68.3,-11.299999999999997,-3.700000000000003,7.599999999999994,6.5,44.5,10.0,38.0,28.0,28.0,HOME_COVER,OVER
2024_12_PHI_LA,2024,12,2024-11-24,PHI,LA,73.6,53.7,90.0,76.6,36.3,3.0,-33.3,-3.0,49.0,37.0,20.0,-17.0,-17.0,AWAY_COVER,OVER
2024_13_CHI_DET,2024,13,2024-11-28,CHI,DET,72.8,69.3,69.0,73.3,-0.29999999999999716,0.5,0.7999999999999972,9.5,47.5,20.0,23.0,3.0,3.0,AWAY_COVER,UNDER
2024_13_NYG_DAL,2024,13,2024-11-28,NYG,DAL,57.6,62.1,76.3,79.1,14.199999999999996,21.499999999999993,7.299999999999997,4.5,39.0,20.0,27.0,7.0,7.0,HOME_COVER,OVER
2024_13_MIA_GB,2024,13,2024-11-28,MIA,GB,66.1,79.6,67.7,68.3,-11.899999999999991,2.200000000000003,14.099999999999994,3.5,47.5,17.0,30.0,13.0,13.0,HOME_COVER,UNDER
2024_13_LV_KC,2024,13,2024-11-29,LV,KC,69.9,68.6,64.1,75.7,-4.5,5.799999999999997,10.299999999999997,13.5,42.0,17.0,19.0,2.0,2.0,AWAY_COVER,UNDER
2024_13_LAC_ATL,2024,13,2024-12-01,LAC,ATL,71.7,72.8,71.1,59.0,-1.7000000000000028,-12.700000000000003,-11.0,-1.0,47.0,17.0,13.0,-4.0,-4.0,AWAY_COVER,UNDER
2024_13_PIT_CIN,2024,13,2024-12-01,PIT,CIN,61.6,56.2,90.5,64.2,34.3,2.6000000000000014,-31.699999999999996,3.0,46.0,44.0,38.0,-6.0,-6.0,AWAY_COVER,OVER
2024_13_IND_NE,2024,13,2024-12-01,IND,NE,72.5,52.2,67.9,62.1,15.700000000000003,-10.399999999999999,-26.1,-2.5,41.5,25.0,24.0,-1.0,-1.0,HOME_COVER,OVER
2024_13_SEA_NYJ,2024,13,2024-12-01,SEA,NYJ,60.1,68.9,70.3,66.5,1.3999999999999915,6.399999999999999,5.000000000000007,1.0,41.5,26.0,21.0,-5.0,-5.0,AWAY_COVER,OVER
2024_13_TEN_WAS,2024,13,2024-12-01,TEN,WAS,60.1,62.0,62.1,69.2,0.10000000000000142,9.100000000000001,9.0,6.0,45.0,19.0,42.0,23.0,23.0,HOME_COVER,OVER
2024_13_TB_CAR,2024,13,2024-12-01,TB,CAR,83.3,69.4,67.5,51.9,-1.9000000000000057,-31.4,-29.499999999999993,-6.5,46.0,26.0,23.0,-3.0,-3.0,HOME_COVER,OVER
2024_13_LA_NO,2024,13,2024-12-01,LA,NO,53.7,51.6,76.6,65.6,24.999999999999993,11.899999999999991,-13.100000000000001,-2.5,48.5,21.0,14.0,-7.0,-7.0,AWAY_COVER,UNDER
2024_13_SF_BUF,2024,13,2024-12-01,SF,BUF,72.0,73.7,68.3,74.9,-5.400000000000006,2.9000000000000057,8.300000000000011,6.5,45.0,10.0,35.0,25.0,25.0,HOME_COVER,UNDER
2024_14_GB_DET,2024,14,2024-12-05,GB,DET,79.6,69.3,68.3,73.3,-1.0,-6.299999999999997,-5.299999999999997,3.0,53.0,31.0,34.0,3.0,3.0,AWAY_COVER,OVER
2024_14_NYJ_MIA,2024,14,2024-12-08,NYJ,MIA,68.9,66.1,66.5,67.7,0.4000000000000057,-1.2000000000000028,-1.6000000000000085,6.5,45.0,26.0,32.0,6.0,6.0,AWAY_COVER,OVER
2024_14_ATL_MIN,2024,14,2024-12-08,ATL,MIN,72.8,67.9,59.0,65.3,-8.900000000000006,-7.5,1.4000000000000057,6.0,46.5,21.0,42.0,21.0,21.0,HOME_COVER,OVER
2024_14_NO_NYG,2024,14,2024-12-08,NO,NYG,51.6,57.6,65.6,76.3,7.999999999999993,24.699999999999996,16.700000000000003,-5.5,41.0,14.0,11.0,-3.0,-3.0,HOME_COVER,UNDER
2024_14_CAR_PHI,2024,14,2024-12-08,CAR,PHI,69.4,73.6,51.9,90.0,-21.699999999999996,20.599999999999994,42.29999999999999,14.0,44.5,16.0,22.0,6.0,6.0,AWAY_COVER,UNDER
2024_14_LV_TB,2024,14,2024-12-08,LV,TB,69.9,83.3,64.1,67.5,-19.200000000000003,-2.4000000000000057,16.799999999999997,7.0,47.0,13.0,28.0,15.0,15.0,HOME_COVER,UNDER
2024_14_JAX_TEN,2024,14,2024-12-08,JAX,TEN,66.7,60.1,65.1,62.1,4.999999999999993,-4.600000000000001,-9.599999999999994,3.0,40.0,10.0,6.0,-4.0,-4.0,AWAY_COVER,UNDER
2024_14_BUF_LA,2024,14,2024-12-08,BUF,LA,73.7,53.7,74.9,76.6,21.200000000000003,2.8999999999999915,-18.30000000000001,-3.5,49.5,42.0,44.0,2.0,2.0,HOME_COVER,OVER
2024_14_CHI_SF,2024,14,2024-12-08,CHI,SF,72.8,72.0,69.0,68.3,-3.0,-4.5,-1.5,3.0,43.5,13.0,38.0,25.0,25.0,HOME_COVER,OVER
2024_14_LAC_KC,2024,14,2024-12-08,LAC,KC,71.7,68.6,71.1,75.7,2.5,4.0,1.5,5.0,43.5,17.0,19.0,2.0,2.0,AWAY_COVER,UNDER
2024_14_CIN_DAL,2024,14,2024-12-09,CIN,DAL,56.2,62.1,64.2,79.1,2.1000000000000014,22.89999999999999,20.79999999999999,-5.0,51.0,27.0,20.0,-7.0,-7.0,AWAY_COVER,UNDER
2024_15_LA_SF,2024,15,2024-12-12,LA,SF,53.7,72.0,76.6,68.3,4.599999999999994,14.599999999999994,10.0,3.0,48.5,12.0,6.0,-6.0,-6.0,AWAY_COVER,UNDER
2024_15_DAL_CAR,2024,15,2024-12-15,DAL,CAR,62.1,69.4,79.1,51.9,9.699999999999989,-10.200000000000003,-19.89999999999999,2.5,42.0,30.0,14.0,-16.0,-16.0,AWAY_COVER,OVER
2024_15_NYJ_JAX,2024,15,2024-12-15,NYJ,JAX,68.9,66.7,66.5,65.1,-0.20000000000000284,-3.8000000000000114,-3.6000000000000085,-3.5,41.5,32.0,25.0,-7.0,-7.0,AWAY_COVER,OVER
2024_15_WAS_NO,2024,15,2024-12-15,WAS,NO,62.0,51.6,69.2,65.6,17.6,3.5999999999999943,-14.000000000000007,-7.5,44.5,20.0,19.0,-1.0,-1.0,HOME_COVER,UNDER
2024_15_CIN_TEN,2024,15,2024-12-15,CIN,TEN,56.2,60.1,64.2,62.1,4.100000000000001,5.899999999999999,1.7999999999999972,-6.0,46.5,37.0,27.0,-10.0,-10.0,AWAY_COVER,OVER
2024_15_IND_DEN,2024,15,2024-12-15,IND,DEN,72.5,83.5,67.9,76.7,-15.599999999999994,4.200000000000003,19.799999999999997,4.5,43.5,13.0,31.0,18.0,18.0,HOME_COVER,OVER
2024_15_BUF_DET,2024,15,2024-12-15,BUF,DET,73.7,69.3,74.9,73.3,5.6000000000000085,-0.4000000000000057,-6.000000000000014,2.5,55.5,48.0,42.0,-6.0,-6.0,AWAY_COVER,OVER
2024_15_TB_LAC,2024,15,2024-12-15,TB,LAC,83.3,71.7,67.5,71.1,-4.200000000000003,-12.200000000000003,-8.0,3.0,46.0,40.0,17.0,-23.0,-23.0,AWAY_COVER,OVER
2024_15_PIT_PHI,2024,15,2024-12-15,PIT,PHI,61.6,73.6,90.5,90.0,16.900000000000006,28.4,11.499999999999993,5.5,43.0,13.0,27.0,14.0,14.0,HOME_COVER,UNDER
2024_15_GB_SEA,2024,15,2024-12-15,GB,SEA,79.6,60.1,68.3,70.3,8.199999999999996,-9.299999999999997,-17.499999999999993,-3.0,48.0,30.0,13.0,-17.0,-17.0,AWAY_COVER,UNDER
2024_15_CHI_MIN,2024,15,2024-12-16,CHI,MIN,72.8,67.9,69.0,65.3,1.0999999999999943,-7.5,-8.599999999999994,7.0,43.5,12.0,30.0,18.0,18.0,HOME_COVER,UNDER
2024_15_ATL_LV,2024,15,2024-12-16,ATL,LV,72.8,69.9,59.0,64.1,-10.900000000000006,-8.700000000000003,2.200000000000003,-6.5,44.5,15.0,9.0,-6.0,-6.0,HOME_COVER,UNDER
2024_16_DEN_LAC,2024,16,2024-12-19,DEN,LAC,83.5,71.7,76.7,71.1,5.0,-12.400000000000006,-17.400000000000006,3.0,41.5,27.0,34.0,7.0,7.0,HOME_COVER,OVER
2024_16_NYG_ATL,2024,16,2024-12-22,NYG,ATL,57.6,72.8,76.3,59.0,3.5,1.3999999999999986,-2.1000000000000014,9.5,42.5,7.0,34.0,27.0,27.0,HOME_COVER,UNDER
2024_16_DET_CHI,2024,16,2024-12-22,DET,CHI,69.3,72.8,73.3,69.0,0.5,-0.29999999999999716,-0.7999999999999972,-7.0,47.5,34.0,17.0,-17.0,-17.0,AWAY_COVER,OVER
2024_16_TEN_IND,2024,16,2024-12-22,TEN,IND,60.1,72.5,62.1,67.9,-10.399999999999999,7.800000000000004,18.200000000000003,4.0,42.5,30.0,38.0,8.0,8.0,HOME_COVER,OVER
2024_16_LA_NYJ,2024,16,2024-12-22,LA,NYJ,53.7,68.9,76.6,66.5,7.699999999999989,12.799999999999997,5.1000000000000085,-3.0,47.0,19.0,9.0,-10.0,-10.0,AWAY_COVER,UNDER
2024_16_PHI_WAS,2024,16,2024-12-22,PHI,WAS,73.6,62.0,90.0,69.2,28.0,-4.3999999999999915,-32.39999999999999,-4.0,47.0,33.0,36.0,3.0,3.0,HOME_COVER,OVER
2024_16_MIN_SEA,2024,16,2024-12-22,MIN,SEA,67.9,60.1,65.3,70.3,5.199999999999996,2.3999999999999915,-2.8000000000000043,-2.5,43.0,27.0,24.0,-3.0,-3.0,AWAY_COVER,OVER
2024_16_NE_BUF,2024,16,2024-12-22,NE,BUF,52.2,73.7,62.1,74.9,-11.600000000000001,22.700000000000003,34.300000000000004,14.0,48.0,21.0,24.0,3.0,3.0,AWAY_COVER,UNDER
2024_16_JAX_LV,2024,16,2024-12-22,JAX,LV,66.7,69.9,65.1,64.1,-4.800000000000011,-2.6000000000000085,2.200000000000003,2.5,41.5,14.0,19.0,5.0,5.0,HOME_COVER,UNDER
2024_16_SF_MIA,2024,16,2024-12-22,SF,MIA,72.0,66.1,68.3,67.7,2.200000000000003,-4.299999999999997,-6.5,-2.0,44.0,17.0,29.0,12.0,12.0,HOME_COVER,OVER
2024_16_TB_DAL,2024,16,2024-12-22,TB,DAL,83.3,62.1,67.5,79.1,5.399999999999999,-4.200000000000003,-9.600000000000001,-4.5,47.5,24.0,26.0,2.0,2.0,HOME_COVER,OVER
2024_16_NO_GB,2024,16,2024-12-23,NO,GB,51.6,79.6,65.6,68.3,-14.0,16.699999999999996,30.699999999999996,14.0,44.0,0.0,34.0,34.0,34.0,HOME_COVER,UNDER
2024_17_KC_PIT,2024,17,2024-12-25,KC,PIT,68.6,61.6,75.7,90.5,14.100000000000001,21.900000000000006,7.800000000000004,-3.0,43.5,29.0,10.0,-19.0,-19.0,AWAY_COVER,UNDER
2024_17_SEA_CHI,2024,17,2024-12-26,SEA,CHI,60.1,72.8,70.3,69.0,-2.5,8.899999999999999,11.399999999999999,-3.5,43.5,6.0,3.0,-3.0,-3.0,HOME_COVER,UNDER
2024_17_LAC_NE,2024,17,2024-12-28,LAC,NE,71.7,52.2,71.1,62.1,18.89999999999999,-9.600000000000001,-28.499999999999993,-6.0,42.0,40.0,7.0,-33.0,-33.0,AWAY_COVER,OVER
2024_17_DEN_CIN,2024,17,2024-12-28,DEN,CIN,83.5,56.2,76.7,64.2,20.5,-19.299999999999997,-39.8,3.5,50.5,24.0,30.0,6.0,6.0,HOME_COVER,OVER
2024_17_NYJ_BUF,2024,17,2024-12-29,NYJ,BUF,68.9,73.7,66.5,74.9,-7.200000000000003,6.0,13.200000000000003,10.0,44.5,14.0,40.0,26.0,26.0,HOME_COVER,OVER
2024_17_TEN_JAX,2024,17,2024-12-29,TEN,JAX,60.1,66.7,62.1,65.1,-4.600000000000001,4.999999999999993,9.599999999999994,-1.0,38.0,13.0,20.0,7.0,7.0,HOME_COVER,UNDER
2024_17_LV_NO,2024,17,2024-12-29,LV,NO,69.9,51.6,64.1,65.6,12.499999999999993,-4.300000000000011,-16.800000000000004,-2.0,37.5,25.0,10.0,-15.0,-15.0,AWAY_COVER,UNDER
2024_17_IND_NYG,2024,17,2024-12-29,IND,NYG,72.5,57.6,67.9,76.3,10.300000000000004,3.799999999999997,-6.500000000000007,-7.5,40.5,33.0,45.0,12.0,12.0,HOME_COVER,OVER
2024_17_DAL_PHI,2024,17,2024-12-29,DAL,PHI,62.1,73.6,79.1,90.0,5.5,27.9,22.4,7.5,37.5,7.0,41.0,34.0,34.0,HOME_COVER,OVER
2024_17_CAR_TB,2024,17,2024-12-29,CAR,TB,69.4,83.3,51.9,67.5,-31.4,-1.9000000000000057,29.499999999999993,9.5,47.5,14.0,48.0,34.0,34.0,HOME_COVER,OVER
2024_17_GB_MIN,2024,17,2024-12-29,GB,MIN,79.6,67.9,68.3,65.3,0.3999999999999915,-14.299999999999997,-14.699999999999989,-1.0,49.0,25.0,27.0,2.0,2.0,HOME_COVER,OVER
2024_17_ATL_WAS,2024,17,2024-12-29,ATL,WAS,72.8,62.0,59.0,69.2,-3.0,-3.5999999999999943,-0.5999999999999943,3.5,46.5,24.0,30.0,6.0,6.0,HOME_COVER,OVER
2024_17_DET_SF,2024,17,2024-12-30,DET,SF,69.3,72.0,73.3,68.3,1.2999999999999972,-1.0,-2.299999999999997,-4.0,50.5,40.0,34.0,-6.0,-6.0,AWAY_COVER,OVER
2024_18_CIN_PIT,2024,18,2025-01-04,CIN,PIT,56.2,61.6,64.2,90.5,2.6000000000000014,34.3,31.699999999999996,-2.5,48.5,19.0,17.0,-2.0,-2.0,HOME_COVER,UNDER
2024_18_CAR_ATL,2024,18,2025-01-05,CAR,ATL,69.4,72.8,51.9,59.0,-20.9,-10.400000000000006,10.499999999999993,7.5,48.5,44.0,38.0,-6.0,-6.0,AWAY_COVER,OVER
2024_18_WAS_DAL,2024,18,2025-01-05,WAS,DAL,62.0,62.1,69.2,79.1,7.100000000000001,17.099999999999994,9.999999999999993,-7.0,43.5,23.0,19.0,-4.0,-4.0,HOME_COVER,UNDER
2024_18_CHI_GB,2024,18,2025-01-05,CHI,GB,72.8,79.6,69.0,68.3,-10.599999999999994,-4.5,6.099999999999994,10.0,41.5,24.0,22.0,-2.0,-2.0,AWAY_COVER,OVER
2024_18_JAX_IND,2024,18,2025-01-05,JAX,IND,66.7,72.5,65.1,67.9,-7.400000000000006,1.2000000000000028,8.600000000000009,3.5,45.5,23.0,26.0,3.0,3.0,AWAY_COVER,OVER
2024_18_BUF_NE,2024,18,2025-01-05,BUF,NE,73.7,52.2,74.9,62.1,22.700000000000003,-11.600000000000001,-34.300000000000004,-3.0,36.5,16.0,23.0,7.0,7.0,HOME_COVER,OVER
2024_18_NYG_PHI,2024,18,2025-01-05,NYG,PHI,57.6,73.6,76.3,90.0,2.700000000000003,32.4,29.699999999999996,3.0,36.5,13.0,20.0,7.0,7.0,HOME_COVER,UNDER
2024_18_NO_TB,2024,18,2025-01-05,NO,TB,51.6,83.3,65.6,67.5,-17.700000000000003,15.899999999999999,33.6,14.5,44.5,19.0,27.0,8.0,8.0,AWAY_COVER,OVER
2024_18_KC_DEN,2024,18,2025-01-05,KC,DEN,68.6,83.5,75.7,76.7,-7.799999999999997,8.100000000000009,15.900000000000006,10.5,40.5,0.0,38.0,38.0,38.0,HOME_COVER,UNDER
2024_18_SEA_LA,2024,18,2025-01-05,SEA,LA,60.1,53.7,70.3,76.6,16.599999999999994,16.499999999999993,-0.10000000000000142,-7.5,38.5,30.0,25.0,-5.0,-5.0,HOME_COVER,OVER
2024_18_LAC_LV,2024,18,2025-01-05,LAC,LV,71.7,69.9,71.1,64.1,1.1999999999999886,-7.6000000000000085,-8.799999999999997,-7.0,42.5,34.0,20.0,-14.0,-14.0,AWAY_COVER,OVER
2024_18_MIA_NYJ,2024,18,2025-01-05,MIA,NYJ,66.1,68.9,67.7,66.5,-1.2000000000000028,0.4000000000000057,1.6000000000000085,1.5,39.5,20.0,32.0,12.0,12.0,HOME_COVER,OVER
2024_18_MIN_DET,2024,18,2025-01-05,MIN,DET,67.9,69.3,65.3,73.3,-4.0,5.3999999999999915,9.399999999999991,3.0,56.5,9.0,31.0,22.0,22.0,HOME_COVER,UNDER
