team,season,week,off_epa_per_play,def_epa_per_play,plays_offensive,plays_defensive,data_source
HOU,2025,6,0.014451012015342712,-0.14772610366344452,382,385,rolling
HOU,2025,7,0.014451012015342712,-0.14772610366344452,382,385,rolling
HOU,2025,8,-0.04074788838624954,-0.15383169054985046,477,475,rolling
HOU,2025,9,-0.0031822037417441607,-0.13186883926391602,570,537,rolling
HOU,2025,10,-0.0031822037417441607,-0.13186883926391602,570,537,rolling
HOU,2025,11,-0.0031822037417441607,-0.13186883926391602,570,537,rolling
HOU,2025,12,-0.0031822037417441607,-0.13186883926391602,570,537,rolling
HOU,2025,13,-0.0031822037417441607,-0.13186883926391602,570,537,rolling
HOU,2025,14,-0.0031822037417441607,-0.13186883926391602,570,537,rolling
HOU,2025,15,-0.0031822037417441607,-0.13186883926391602,570,537,rolling
HOU,2025,16,-0.0031822037417441607,-0.13186883926391602,570,537,rolling
HOU,2025,17,-0.0031822037417441607,-0.13186883926391602,570,537,rolling
HOU,2025,18,-0.0031822037417441607,-0.13186883926391602,570,537,rolling
IND,2022,1,0.0,0.0,0,0,no_data
IND,2022,2,-0.020282218232750893,-0.06214400380849838,110,92,rolling
IND,2022,3,-0.13613198697566986,0.005847822409123182,173,175,rolling
IND,2022,4,-0.09317193180322647,-0.005446162540465593,256,253,rolling
IND,2022,5,-0.09711983799934387,0.0011911065084859729,337,321,rolling
IND,2022,6,-0.11085596680641174,-0.04148344323039055,434,414,rolling
IND,2022,7,-0.05867163836956024,-0.01089401077479124,529,491,rolling
IND,2022,8,-0.07962046563625336,-0.021572163328528404,607,564,rolling
IND,2022,9,-0.07784878462553024,-0.02625262178480625,680,639,rolling
IND,2022,10,-0.12766923010349274,-0.04791369289159775,762,720,rolling
IND,2022,11,-0.11109048128128052,-0.047738559544086456,840,803,rolling
IND,2022,12,-0.11759617924690247,-0.05834867060184479,921,885,rolling
IND,2022,13,-0.11127489805221558,-0.04489729180932045,999,968,rolling
IND,2022,14,-0.12357746809720993,-0.027896078303456306,1088,1054,rolling
IND,2022,15,-0.12357746809720993,-0.027896078303456306,1088,1054,rolling
IND,2022,16,-0.1226903572678566,-0.04023849964141846,1193,1170,rolling
IND,2022,17,-0.14025405049324036,-0.04445016384124756,1255,1251,rolling
IND,2022,18,-0.14296765625476837,-0.030650341883301735,1326,1327,rolling
IND,2023,1,-0.14041978120803833,-0.03386584296822548,1417,1407,previous_season
IND,2023,2,-0.35597896575927734,-0.2179446965456009,89,84,rolling
IND,2023,3,-0.1307193636894226,-0.11782480031251907,164,186,rolling
IND,2023,4,-0.10465175658464432,-0.12384765595197678,272,277,rolling
IND,2023,5,-0.08418668806552887,-0.0664186030626297,350,377,rolling
IND,2023,6,-0.03938225284218788,-0.0407719649374485,430,450,rolling
IND,2023,7,-0.05842069908976555,-0.023437976837158203,524,535,rolling
IND,2023,8,-0.06531397998332977,-0.030013732612133026,619,631,rolling
IND,2023,9,-0.052144911140203476,-0.001618599402718246,713,717,rolling
IND,2023,10,-0.047075673937797546,-0.02111230231821537,793,806,rolling
IND,2023,11,-0.04353317618370056,-0.024079162627458572,862,889,rolling
IND,2023,12,-0.04353317618370056,-0.024079162627458572,862,889,rolling
IND,2023,13,-0.0391169935464859,-0.029208501800894737,948,967,rolling
IND,2023,14,-0.033625148236751556,-0.031501445919275284,1037,1076,rolling
IND,2023,15,-0.040453702211380005,-0.018584953621029854,1117,1155,rolling
IND,2023,16,-0.04174565523862839,-0.0367698110640049,1200,1227,rolling
IND,2023,17,-0.04875857010483742,-0.027013691142201424,1285,1310,rolling
IND,2023,18,-0.03840586170554161,-0.02046310342848301,1356,1407,rolling
IND,2024,1,-0.037236399948596954,-0.016067668795585632,1440,1484,previous_season
IND,2024,2,0.09467652440071106,0.12762077152729034,59,96,rolling
IND,2024,3,-0.009182695299386978,0.06888042390346527,128,179,rolling
IND,2024,4,-0.05047909915447235,-0.0020343121141195297,200,283,rolling
IND,2024,5,-0.028634192422032356,-0.005840850993990898,283,368,rolling
IND,2024,6,0.020935622975230217,0.035383667796850204,375,444,rolling
IND,2024,7,0.021423250436782837,0.025891289114952087,459,520,rolling
IND,2024,8,-0.0049346135929226875,-0.00949184037744999,539,605,rolling
IND,2024,9,-0.008814798668026924,-0.010611222125589848,624,696,rolling
IND,2024,10,-0.03568979352712631,-0.023995032534003258,693,781,rolling
IND,2024,11,-0.04905557632446289,-0.019866807386279106,773,872,rolling
IND,2024,12,-0.03967100381851196,-0.01894424855709076,859,943,rolling
IND,2024,13,-0.049559853971004486,-0.007642616517841816,928,1031,rolling
IND,2024,14,-0.03720976784825325,-0.0003086435317527503,1002,1116,rolling
IND,2024,15,-0.03720976784825325,-0.0003086435317527503,1002,1116,rolling
IND,2024,16,-0.06620395928621292,-0.013327845372259617,1094,1197,rolling
IND,2024,17,-0.05188191309571266,-0.009631452150642872,1177,1274,rolling
IND,2024,18,-0.04249799996614456,0.0054787034168839455,1271,1350,rolling
IND,2025,1,-0.03593776747584343,0.008620033971965313,1370,1439,previous_season
IND,2025,2,0.2513866722583771,-0.1589336395263672,85,56,rolling
IND,2025,3,0.20278096199035645,0.02720995619893074,172,131,rolling
IND,2025,4,0.22132332623004913,-0.015754377469420433,243,219,rolling
IND,2025,5,0.1513483077287674,-0.011022173799574375,322,308,rolling
IND,2025,6,0.1685514599084854,-0.05574820563197136,397,389,rolling
IND,2025,7,0.16823594272136688,-0.02321607805788517,472,479,rolling
IND,2025,8,0.19555573165416718,-0.005015423521399498,545,571,rolling
IND,2025,9,0.20665882527828217,-0.01625581830739975,612,658,rolling
IND,2025,10,0.20665882527828217,-0.01625581830739975,612,658,rolling
IND,2025,11,0.20665882527828217,-0.01625581830739975,612,658,rolling
IND,2025,12,0.20665882527828217,-0.01625581830739975,612,658,rolling
IND,2025,13,0.20665882527828217,-0.01625581830739975,612,658,rolling
IND,2025,14,0.20665882527828217,-0.01625581830739975,612,658,rolling
IND,2025,15,0.20665882527828217,-0.01625581830739975,612,658,rolling
IND,2025,16,0.20665882527828217,-0.01625581830739975,612,658,rolling
IND,2025,17,0.20665882527828217,-0.01625581830739975,612,658,rolling
IND,2025,18,0.20665882527828217,-0.01625581830739975,612,658,rolling
JAX,2022,1,0.0,0.0,0,0,no_data
JAX,2022,2,0.04024849086999893,0.07069317996501923,85,92,rolling
JAX,2022,3,0.060486555099487305,-0.09558720141649246,168,155,rolling
JAX,2022,4,0.10181234776973724,-0.15326908230781555,258,232,rolling
JAX,2022,5,0.04275980591773987,-0.12402673065662384,318,329,rolling
JAX,2022,6,0.010501137003302574,-0.10034238547086716,404,403,rolling
JAX,2022,7,0.033404670655727386,-0.04691523686051369,481,498,rolling
JAX,2022,8,0.03841426223516464,-0.01598355546593666,568,587,rolling
JAX,2022,9,0.029498158022761345,-0.012133135460317135,658,664,rolling
JAX,2022,10,0.03453227877616882,-0.007983277551829815,742,738,rolling
JAX,2022,11,0.026940740644931793,0.0013089673593640327,823,812,rolling
JAX,2022,12,0.026940740644931793,0.0013089673593640327,823,812,rolling
JAX,2022,13,0.029255209490656853,0.009931767359375954,903,900,rolling
JAX,2022,14,0.019001025706529617,0.03142302483320236,976,990,rolling
JAX,2022,15,0.02916543185710907,0.02204512432217598,1065,1072,rolling
JAX,2022,16,0.03491750359535217,0.025761205703020096,1154,1166,rolling
JAX,2022,17,0.03490680456161499,0.008784840814769268,1238,1243,rolling
JAX,2022,18,0.03269205987453461,-0.018206804990768433,1315,1328,rolling
JAX,2023,1,0.029182780534029007,-0.02129964902997017,1380,1417,previous_season
JAX,2023,2,-0.2179446965456009,-0.35597896575927734,84,89,rolling
JAX,2023,3,-0.16474172472953796,-0.1846059113740921,168,169,rolling
JAX,2023,4,-0.14881712198257446,-0.06613128632307053,260,244,rolling
JAX,2023,5,-0.09251008182764053,-0.09199181944131851,338,317,rolling
JAX,2023,6,-0.03710038214921951,-0.052437469363212585,442,391,rolling
JAX,2023,7,-0.02009544149041176,-0.07047654688358307,527,485,rolling
JAX,2023,8,-0.020761575549840927,-0.07633785158395767,603,591,rolling
JAX,2023,9,-0.020536161959171295,-0.09079030156135559,688,675,rolling
JAX,2023,10,-0.020536161959171295,-0.09079030156135559,688,675,rolling
JAX,2023,11,-0.04626576974987984,-0.05861859768629074,761,749,rolling
JAX,2023,12,-0.010641529224812984,-0.05100070685148239,845,808,rolling
JAX,2023,13,-0.004310485441237688,-0.049129705876111984,935,885,rolling
JAX,2023,14,0.002621448365971446,-0.031737782061100006,1028,975,rolling
JAX,2023,15,-0.009397787973284721,-0.03771747648715973,1127,1074,rolling
JAX,2023,16,-0.024119265377521515,-0.032548800110816956,1205,1157,rolling
JAX,2023,17,-0.03392089903354645,-0.0256296806037426,1281,1247,rolling
JAX,2023,18,-0.02904726192355156,-0.04405646771192551,1355,1316,rolling
JAX,2024,1,-0.029459232464432716,-0.03877345845103264,1440,1386,previous_season
JAX,2024,2,-0.04175207391381264,-0.006285218521952629,72,85,rolling
JAX,2024,3,-0.038092631846666336,0.02126247249543667,146,173,rolling
JAX,2024,4,-0.08525267988443375,0.12126457691192627,235,250,rolling
JAX,2024,5,-0.03650670871138573,0.11515652388334274,311,341,rolling
JAX,2024,6,0.016811879351735115,0.1275351196527481,387,433,rolling
JAX,2024,7,0.016054969280958176,0.14958110451698303,465,512,rolling
JAX,2024,8,0.044972535222768784,0.12746256589889526,538,589,rolling
JAX,2024,9,0.04713990166783333,0.12799133360385895,615,679,rolling
JAX,2024,10,0.035688675940036774,0.11366837471723557,682,774,rolling
JAX,2024,11,0.018810313194990158,0.0999748706817627,737,871,rolling
JAX,2024,12,0.0011324253864586353,0.13253101706504822,804,962,rolling
JAX,2024,13,0.0011324253864586353,0.13253101706504822,804,962,rolling
JAX,2024,14,0.0017221622401848435,0.12910541892051697,890,1041,rolling
JAX,2024,15,-0.0002931517665274441,0.1141628623008728,962,1115,rolling
JAX,2024,16,0.01225700881332159,0.1257210224866867,1059,1191,rolling
JAX,2024,17,-0.004970674403011799,0.10732398927211761,1140,1282,rolling
JAX,2024,18,0.003087510820478201,0.10176680982112885,1211,1365,rolling
JAX,2025,1,0.006728422362357378,0.09815022349357605,1300,1464,previous_season
JAX,2025,2,0.11752988398075104,-0.10838755965232849,81,76,rolling
JAX,2025,3,0.09613177925348282,-0.008839835412800312,168,159,rolling
JAX,2025,4,0.020624175667762756,-0.07955463975667953,256,238,rolling
JAX,2025,5,0.007919439114630222,-0.08776957541704178,344,317,rolling
JAX,2025,6,0.03487321734428406,-0.043619778007268906,417,398,rolling
JAX,2025,7,0.01242339052259922,-0.030994556844234467,511,469,rolling
JAX,2025,8,-0.0069286637008190155,0.012244119308888912,603,555,rolling
JAX,2025,9,-0.0069286637008190155,0.012244119308888912,603,555,rolling
JAX,2025,10,-0.0069286637008190155,0.012244119308888912,603,555,rolling
JAX,2025,11,-0.0069286637008190155,0.012244119308888912,603,555,rolling
JAX,2025,12,-0.0069286637008190155,0.012244119308888912,603,555,rolling
JAX,2025,13,-0.0069286637008190155,0.012244119308888912,603,555,rolling
JAX,2025,14,-0.0069286637008190155,0.012244119308888912,603,555,rolling
JAX,2025,15,-0.0069286637008190155,0.012244119308888912,603,555,rolling
JAX,2025,16,-0.0069286637008190155,0.012244119308888912,603,555,rolling
JAX,2025,17,-0.0069286637008190155,0.012244119308888912,603,555,rolling
JAX,2025,18,-0.0069286637008190155,0.012244119308888912,603,555,rolling
KC,2022,1,0.0,0.0,0,0,no_data
KC,2022,2,0.3657108545303345,0.011699377559125423,83,82,rolling
KC,2022,3,0.220343679189682,0.01799849420785904,158,176,rolling
KC,2022,4,0.13734343647956848,0.011067776940762997,236,259,rolling
KC,2022,5,0.15928161144256592,0.017705872654914856,332,339,rolling
KC,2022,6,0.15879634022712708,0.05174011364579201,421,418,rolling
KC,2022,7,0.13892175257205963,0.05761169642210007,503,504,rolling
KC,2022,8,0.17120754718780518,0.05655067786574364,582,601,rolling
KC,2022,9,0.17120754718780518,0.05655067786574364,582,601,rolling
KC,2022,10,0.13801611959934235,0.0448102205991745,699,670,rolling
KC,2022,11,0.13380050659179688,0.03538232296705246,773,751,rolling
KC,2022,12,0.1371885985136032,0.03810626268386841,854,832,rolling
KC,2022,13,0.13631288707256317,0.028321659192442894,940,903,rolling
KC,2022,14,0.13907942175865173,0.03983594849705696,1007,988,rolling
KC,2022,15,0.1347551941871643,0.03233855962753296,1092,1081,rolling
KC,2022,16,0.1285964399576187,0.02906891144812107,1185,1160,rolling
KC,2022,17,0.12327329814434052,0.015104996040463448,1252,1252,rolling
KC,2022,18,0.11833508312702179,0.01529146172106266,1328,1338,rolling
KC,2023,1,0.12204033881425858,0.009262979961931705,1402,1420,previous_season
KC,2023,2,-0.0794980451464653,-0.04624488577246666,81,86,rolling
KC,2023,3,-0.036991365253925323,-0.07850775122642517,161,170,rolling
KC,2023,4,0.03889322280883789,-0.13114535808563232,252,238,rolling
KC,2023,5,0.048146024346351624,-0.10831733047962189,335,314,rolling
KC,2023,6,0.06491726636886597,-0.08053917437791824,417,399,rolling
KC,2023,7,0.05210540071129799,-0.0977570116519928,501,463,rolling
KC,2023,8,0.07340747863054276,-0.07739914208650589,583,543,rolling
KC,2023,9,0.039679862558841705,-0.06891008466482162,654,629,rolling
KC,2023,10,0.03800632059574127,-0.06851381063461304,728,709,rolling
KC,2023,11,0.03800632059574127,-0.06851381063461304,728,709,rolling
KC,2023,12,0.019247479736804962,-0.06908028572797775,827,778,rolling
KC,2023,13,0.02889355644583702,-0.07167228311300278,903,849,rolling
KC,2023,14,0.03737220540642738,-0.04552502930164337,982,928,rolling
KC,2023,15,0.026899144053459167,-0.043884456157684326,1062,1020,rolling
KC,2023,16,0.017005879431962967,-0.06259910017251968,1143,1090,rolling
KC,2023,17,0.0010874697472900152,-0.06758315861225128,1235,1157,rolling
KC,2023,18,0.0063874004408717155,-0.06430540978908539,1303,1247,rolling
KC,2024,1,-0.0030185922514647245,-0.07026325166225433,1375,1345,previous_season
KC,2024,2,0.12418383359909058,0.020795859396457672,70,95,rolling
KC,2024,3,0.05546107143163681,0.0365062952041626,148,176,rolling
KC,2024,4,0.06667160242795944,0.023591626435518265,235,252,rolling
KC,2024,5,0.02534894272685051,-0.03233763948082924,310,327,rolling
KC,2024,6,0.041777074337005615,-0.041755545884370804,407,396,rolling
KC,2024,7,0.041777074337005615,-0.041755545884370804,407,396,rolling
KC,2024,8,0.04369848221540451,-0.052998609840869904,491,471,rolling
KC,2024,9,0.047905996441841125,-0.05149948224425316,576,545,rolling
KC,2024,10,0.0617082342505455,-0.029923833906650543,676,617,rolling
KC,2024,11,0.057219088077545166,-0.028105441480875015,756,692,rolling
KC,2024,12,0.055957697331905365,-0.009423249401152134,825,779,rolling
KC,2024,13,0.07431414723396301,0.004511089995503426,914,861,rolling
KC,2024,14,0.06473665684461594,-0.0010556088527664542,1003,948,rolling
KC,2024,15,0.06677331775426865,0.004910928197205067,1089,1022,rolling
KC,2024,16,0.055388983339071274,-0.018484486266970634,1181,1097,rolling
KC,2024,17,0.05879243463277817,-0.013643963262438774,1267,1172,rolling
KC,2024,18,0.06630796194076538,-0.02211376465857029,1343,1264,rolling
KC,2025,1,0.053053196519613266,-0.0004126974381506443,1392,1351,previous_season
KC,2025,2,0.13125315308570862,0.21371367573738098,79,80,rolling
KC,2025,3,0.05039149150252342,0.12314056605100632,153,158,rolling
KC,2025,4,0.06188986450433731,0.043531570583581924,238,236,rolling
KC,2025,5,0.09470821917057037,0.023552432656288147,325,307,rolling
KC,2025,6,0.10158240795135498,0.05012748762965202,406,380,rolling
KC,2025,7,0.12133008986711502,0.05271110311150551,480,449,rolling
KC,2025,8,0.13327708840370178,0.015587111003696918,574,496,rolling
KC,2025,9,0.1433485448360443,0.001414438709616661,651,560,rolling
KC,2025,10,0.1433485448360443,0.001414438709616661,651,560,rolling
KC,2025,11,0.1433485448360443,0.001414438709616661,651,560,rolling
KC,2025,12,0.1433485448360443,0.001414438709616661,651,560,rolling
KC,2025,13,0.1433485448360443,0.001414438709616661,651,560,rolling
KC,2025,14,0.1433485448360443,0.001414438709616661,651,560,rolling
KC,2025,15,0.1433485448360443,0.001414438709616661,651,560,rolling
KC,2025,16,0.1433485448360443,0.001414438709616661,651,560,rolling
KC,2025,17,0.1433485448360443,0.001414438709616661,651,560,rolling
KC,2025,18,0.1433485448360443,0.001414438709616661,651,560,rolling
LAC,2022,1,0.0,0.0,0,0,no_data
LAC,2022,2,-0.03885137289762497,-0.08208990842103958,84,71,rolling
LAC,2022,3,-0.005927694030106068,-0.009370444342494011,178,146,rolling
LAC,2022,4,-0.08548053354024887,0.062448129057884216,255,236,rolling
LAC,2022,5,-0.05109245702624321,0.02083364501595497,345,309,rolling
LAC,2022,6,-0.0013701607240363955,0.04266781359910965,432,391,rolling
LAC,2022,7,-0.00954640656709671,0.019920695573091507,543,467,rolling
LAC,2022,8,-0.03222563490271568,0.03511197865009308,634,551,rolling
LAC,2022,9,-0.03222563490271568,0.03511197865009308,634,551,rolling
LAC,2022,10,-0.030287498608231544,0.024126680567860603,717,626,rolling
LAC,2022,11,-0.03784678503870964,0.017874807119369507,793,711,rolling
LAC,2022,12,-0.02846705913543701,0.03338415548205376,874,792,rolling
LAC,2022,13,-0.02531728334724903,0.028296545147895813,955,874,rolling
LAC,2022,14,-0.03558926284313202,0.01919083297252655,1047,952,rolling
LAC,2022,15,-0.029826005920767784,0.015131490305066109,1145,1021,rolling
LAC,2022,16,-0.03516888618469238,0.0032380514312535524,1231,1099,rolling
LAC,2022,17,-0.03949771448969841,-0.02247253991663456,1312,1161,rolling
LAC,2022,18,-0.02695244550704956,-0.028146499767899513,1391,1225,rolling
LAC,2023,1,-0.018387679010629654,-0.018014783039689064,1477,1307,previous_season
LAC,2023,2,0.1311960369348526,0.22155536711215973,100,83,rolling
LAC,2023,3,0.09362747520208359,0.1426561027765274,185,166,rolling
LAC,2023,4,0.08061907440423965,0.08784334361553192,265,266,rolling
LAC,2023,5,0.04751097038388252,0.03262573480606079,343,355,rolling
LAC,2023,6,0.04751097038388252,0.03262573480606079,343,355,rolling
LAC,2023,7,0.026073241606354713,0.026714755222201347,429,434,rolling
LAC,2023,8,0.02832844853401184,0.05481773987412453,509,516,rolling
LAC,2023,9,0.03244789317250252,0.022096050903201103,590,596,rolling
LAC,2023,10,0.019878821447491646,-0.025158578529953957,667,692,rolling
LAC,2023,11,0.043564409017562866,0.01191733218729496,756,774,rolling
LAC,2023,12,0.041692979633808136,0.012465282343327999,835,863,rolling
LAC,2023,13,0.015769490972161293,0.004620756022632122,914,949,rolling
LAC,2023,14,0.002436231356114149,-0.015729960054159164,990,1026,rolling
LAC,2023,15,-0.02718939818441868,-0.02397289127111435,1071,1108,rolling
LAC,2023,16,-0.04856332391500473,-0.005844322498887777,1158,1192,rolling
LAC,2023,17,-0.044521719217300415,-0.005341584328562021,1246,1263,rolling
LAC,2023,18,-0.04956220090389252,-0.007177027873694897,1327,1350,rolling
LAC,2024,1,-0.056199491024017334,-0.01558533776551485,1425,1422,previous_season
LAC,2024,2,-0.12475147843360901,-0.3124944567680359,77,74,rolling
LAC,2024,3,-0.033198487013578415,-0.3455946743488312,157,139,rolling
LAC,2024,4,-0.056317996233701706,-0.20041944086551666,219,220,rolling
LAC,2024,5,-0.09813991189002991,-0.17593878507614136,294,295,rolling
LAC,2024,6,-0.09813991189002991,-0.17593878507614136,294,295,rolling
LAC,2024,7,-0.05283638462424278,-0.15119041502475739,389,366,rolling
LAC,2024,8,-0.026291657239198685,-0.11231937259435654,467,439,rolling
LAC,2024,9,-0.016042528674006462,-0.12860263884067535,551,532,rolling
LAC,2024,10,-0.021763456985354424,-0.14966067671775818,626,628,rolling
LAC,2024,11,0.0004045765090268105,-0.1295977383852005,698,702,rolling
LAC,2024,12,0.004953053779900074,-0.11202265322208405,785,804,rolling
LAC,2024,13,0.01308284979313612,-0.08161132037639618,872,882,rolling
LAC,2024,14,0.002835685620084405,-0.08983390778303146,933,975,rolling
LAC,2024,15,0.008605146780610085,-0.0752146914601326,1007,1061,rolling
LAC,2024,16,-0.0063283066265285015,-0.05510946735739708,1077,1146,rolling
LAC,2024,17,0.00876897107809782,-0.04163253307342529,1157,1229,rolling
LAC,2024,18,0.026869000867009163,-0.05406210571527481,1251,1296,rolling
LAC,2025,1,0.03971611708402634,-0.05097334459424019,1344,1363,previous_season
LAC,2025,2,0.21371367573738098,0.13125315308570862,80,79,rolling
LAC,2025,3,0.0728679895401001,-0.06309354305267334,150,161,rolling
LAC,2025,4,0.018456123769283295,-0.07301639020442963,253,230,rolling
LAC,2025,5,-0.001594736473634839,-0.05961330607533455,331,322,rolling
LAC,2025,6,-0.01784645952284336,-0.013883737847208977,414,396,rolling
LAC,2025,7,0.006829504854977131,-0.0016027111560106277,498,473,rolling
LAC,2025,8,0.019758952781558037,0.04837442934513092,590,546,rolling
LAC,2025,9,0.03931524604558945,0.015251228585839272,678,612,rolling
LAC,2025,10,0.03931524604558945,0.015251228585839272,678,612,rolling
LAC,2025,11,0.03931524604558945,0.015251228585839272,678,612,rolling
LAC,2025,12,0.03931524604558945,0.015251228585839272,678,612,rolling
LAC,2025,13,0.03931524604558945,0.015251228585839272,678,612,rolling
LAC,2025,14,0.03931524604558945,0.015251228585839272,678,612,rolling
LAC,2025,15,0.03931524604558945,0.015251228585839272,678,612,rolling
LAC,2025,16,0.03931524604558945,0.015251228585839272,678,612,rolling
LAC,2025,17,0.03931524604558945,0.015251228585839272,678,612,rolling
LAC,2025,18,0.03931524604558945,0.015251228585839272,678,612,rolling
LAR,2022,1,0.0,0.0,0,0,no_data
LAR,2022,2,-0.23236477375030518,0.13751187920570374,82,69,rolling
LAR,2022,3,-0.16243791580200195,-0.005290707107633352,158,144,rolling
LAR,2022,4,-0.09663625061511993,-0.03468410670757294,222,243,rolling
LAR,2022,5,-0.11181189119815826,-0.021438369527459145,310,309,rolling
LAR,2022,6,-0.16138297319412231,-0.04413285851478577,395,378,rolling
LAR,2022,7,-0.1369408220052719,-0.07663127779960632,477,438,rolling
LAR,2022,8,-0.1369408220052719,-0.07663127779960632,477,438,rolling
LAR,2022,9,-0.12720905244350433,-0.03152652457356453,548,505,rolling
LAR,2022,10,-0.12823782861232758,-0.04297630861401558,624,607,rolling
LAR,2022,11,-0.13513308763504028,-0.03962717205286026,705,692,rolling
LAR,2022,12,-0.12487106770277023,-0.02864346280694008,787,766,rolling
LAR,2022,13,-0.12168237566947937,-0.012870707549154758,858,852,rolling
LAR,2022,14,-0.10867615044116974,-0.0015480008441954851,939,936,rolling
LAR,2022,15,-0.10194247215986252,0.001064799609594047,1018,1009,rolling
LAR,2022,16,-0.10184818506240845,0.0060047851875424385,1078,1090,rolling
LAR,2022,17,-0.07280245423316956,-0.009527336806058884,1159,1171,rolling
LAR,2022,18,-0.0758519172668457,0.002538905246183276,1223,1250,rolling
LAR,2023,1,-0.07637979090213776,-0.0025640754029154778,1301,1341,previous_season
LAR,2023,2,0.1893046498298645,-0.05996505543589592,98,67,rolling
LAR,2023,3,0.08624222129583359,0.03184197470545769,192,141,rolling
LAR,2023,4,0.030652325600385666,-0.009770679287612438,263,240,rolling
LAR,2023,5,0.04773431643843651,-0.010518943890929222,363,318,rolling
LAR,2023,6,0.03780950605869293,0.02166830562055111,430,409,rolling
LAR,2023,7,0.04040931910276413,-0.010590297169983387,502,502,rolling
LAR,2023,8,0.01504161860793829,-0.009540592320263386,585,576,rolling
LAR,2023,9,-0.001533898408524692,0.01471888180822134,665,657,rolling
LAR,2023,10,-0.03910981863737106,0.0014150897040963173,739,743,rolling
LAR,2023,11,-0.03910981863737106,0.0014150897040963173,739,743,rolling
LAR,2023,12,-0.042168568819761276,-0.0017776385648176074,821,825,rolling
LAR,2023,13,-0.019646169617772102,-0.01615728624165058,900,914,rolling
LAR,2023,14,-0.01188366673886776,-0.024194901809096336,987,1003,rolling
LAR,2023,15,-0.004485894925892353,-0.011268100701272488,1089,1094,rolling
LAR,2023,16,-0.007503141183406115,-0.020674169063568115,1180,1169,rolling
LAR,2023,17,-0.002908176276832819,-0.02345176786184311,1266,1241,rolling
LAR,2023,18,-0.0063928584568202496,-0.027946967631578445,1342,1334,rolling
LAR,2024,1,-0.0015956285642459989,-0.02423780784010887,1418,1407,previous_season
LAR,2024,2,0.05288204550743103,0.09335210174322128,93,78,rolling
LAR,2024,3,-0.028940752148628235,0.20894715189933777,159,158,rolling
LAR,2024,4,0.030812080949544907,0.18376541137695312,233,243,rolling
LAR,2024,5,0.0338752306997776,0.15298131108283997,309,321,rolling
LAR,2024,6,0.009290706366300583,0.12466435134410858,400,398,rolling
LAR,2024,7,0.009290706366300583,0.12466435134410858,400,398,rolling
LAR,2024,8,-0.04110848158597946,0.04940899461507797,471,495,rolling
LAR,2024,9,-0.010769946500658989,0.05452977493405342,561,560,rolling
LAR,2024,10,-0.014966321177780628,0.022588755935430527,655,661,rolling
LAR,2024,11,-0.036535535007715225,0.01444931048899889,742,728,rolling
LAR,2024,12,-0.0157491322606802,0.020806342363357544,810,823,rolling
LAR,2024,13,-0.015648141503334045,0.04565722495317459,889,911,rolling
LAR,2024,14,-0.006148988846689463,0.03975222259759903,957,993,rolling
LAR,2024,15,0.01801913045346737,0.05979061871767044,1052,1073,rolling
LAR,2024,16,0.012985185720026493,0.04518681392073631,1132,1143,rolling
LAR,2024,17,0.015915606170892715,0.03415113687515259,1195,1222,rolling
LAR,2024,18,0.012567691504955292,0.02729318104684353,1266,1315,rolling
LAR,2025,1,0.01748039573431015,0.0357053168118,1347,1387,previous_season
LAR,2025,2,-0.07460019737482071,-0.121307373046875,75,76,rolling
LAR,2025,3,0.06603624671697617,-0.06932701915502548,153,164,rolling
LAR,2025,4,0.0064650787971913815,-0.06238039582967758,234,246,rolling
LAR,2025,5,0.004855138249695301,-0.06274766474962234,323,325,rolling
LAR,2025,6,0.01841522566974163,-0.018589947372674942,405,431,rolling
LAR,2025,7,0.004293443635106087,-0.06042856350541115,469,520,rolling
LAR,2025,8,0.04206407070159912,-0.0685444176197052,555,612,rolling
LAR,2025,9,0.04206407070159912,-0.0685444176197052,555,612,rolling
LAR,2025,10,0.04206407070159912,-0.0685444176197052,555,612,rolling
LAR,2025,11,0.04206407070159912,-0.0685444176197052,555,612,rolling
LAR,2025,12,0.04206407070159912,-0.0685444176197052,555,612,rolling
LAR,2025,13,0.04206407070159912,-0.0685444176197052,555,612,rolling
LAR,2025,14,0.04206407070159912,-0.0685444176197052,555,612,rolling
LAR,2025,15,0.04206407070159912,-0.0685444176197052,555,612,rolling
LAR,2025,16,0.04206407070159912,-0.0685444176197052,555,612,rolling
LAR,2025,17,0.04206407070159912,-0.0685444176197052,555,612,rolling
LAR,2025,18,0.04206407070159912,-0.0685444176197052,555,612,rolling
LV,2022,1,0.0,0.0,0,0,no_data
LV,2022,2,-0.08208990842103958,-0.03885137289762497,71,84,rolling
LV,2022,3,-0.05037941411137581,0.002577131148427725,153,184,rolling
LV,2022,4,0.0018595607252791524,0.027381017804145813,238,257,rolling
LV,2022,5,-0.005839312914758921,-0.017438000068068504,333,327,rolling
LV,2022,6,0.0332053117454052,0.019878676161170006,412,416,rolling
LV,2022,7,0.0332053117454052,0.019878676161170006,412,416,rolling
LV,2022,8,0.06437327712774277,0.015959452837705612,485,496,rolling
LV,2022,9,0.015497757121920586,0.024357015267014503,557,570,rolling
LV,2022,10,0.01711091585457325,0.030728841200470924,631,654,rolling
LV,2022,11,0.009749005548655987,0.03287513554096222,714,732,rolling
LV,2022,12,0.016861746087670326,0.02983498014509678,797,812,rolling
LV,2022,13,0.027922745794057846,0.03210107609629631,895,896,rolling
LV,2022,14,0.01904352568089962,0.015869051218032837,973,988,rolling
