season,week,team,games_played,points_per_game,points_allowed_per_game,point_diff_per_game,home_points_per_game,away_points_per_game,home_points_allowed,away_points_allowed,recent_points,recent_allowed,wins,losses,win_pct
2025,7,NE,6,25.0,20.0,5.0,23.0,27.0,18.0,22.0,23.0,18.0,4,2,0.6666666666666666
2025,7,PHI,6,23.666666666666668,23.833333333333332,-0.1666666666666643,24.666666666666668,22.666666666666668,22.333333333333332,25.333333333333332,24.666666666666668,22.333333333333332,4,2,0.6666666666666666
2025,7,BAL,6,24.0,32.333333333333336,-8.333333333333336,21.0,30.0,29.0,39.0,14.333333333333334,33.0,1,5,0.16666666666666666
2025,7,CIN,6,17.166666666666668,30.5,-13.333333333333332,27.5,12.0,32.0,29.75,24.333333333333332,30.333333333333332,2,4,0.3333333333333333
2025,7,BUF,6,27.833333333333332,22.833333333333332,5.0,30.75,22.0,25.75,17.0,27.333333333333332,21.0,4,2,0.6666666666666666
2025,7,LV,6,17.166666666666668,24.833333333333332,-7.666666666666664,17.666666666666668,16.666666666666668,18.333333333333332,31.333333333333332,17.666666666666668,18.333333333333332,2,4,0.3333333333333333
2025,7,LAC,6,21.166666666666668,20.833333333333332,0.3333333333333357,20.0,22.333333333333332,22.666666666666668,19.0,20.0,22.666666666666668,4,2,0.6666666666666666
2025,7,CHI,5,25.2,28.2,-3.0,27.5,23.666666666666668,20.5,33.333333333333336,26.666666666666668,21.666666666666668,3,2,0.6
2025,7,SEA,6,27.666666666666668,19.5,8.166666666666668,30.666666666666668,24.666666666666668,22.666666666666668,16.333333333333332,30.666666666666668,22.666666666666668,4,2,0.6666666666666666
2025,7,HOU,5,21.6,12.2,9.400000000000002,22.5,21.0,10.0,13.666666666666666,29.666666666666668,10.0,2,3,0.4
2025,7,PIT,5,23.8,21.4,2.400000000000002,21.333333333333332,27.5,20.333333333333332,23.0,21.333333333333332,20.333333333333332,4,1,0.8
2025,7,NO,6,18.5,26.666666666666668,-8.166666666666668,19.75,16.0,21.25,37.5,22.0,21.666666666666668,1,5,0.16666666666666666
2025,7,MIN,5,24.6,19.4,5.200000000000003,27.0,23.0,16.0,21.666666666666668,25.0,16.333333333333332,3,2,0.6
2025,7,SF,6,20.833333333333332,21.333333333333332,-0.5,18.5,22.0,20.5,21.75,18.666666666666668,23.666666666666668,4,2,0.6666666666666666
2025,7,TEN,6,13.833333333333334,26.833333333333332,-12.999999999999998,19.5,11.0,37.0,21.75,16.333333333333332,31.333333333333332,1,5,0.16666666666666666
2025,7,MIA,6,22.333333333333332,29.0,-6.666666666666668,27.0,17.666666666666668,27.666666666666668,30.333333333333332,27.0,27.666666666666668,1,5,0.16666666666666666
2025,7,GB,5,26.2,20.4,5.800000000000001,27.0,25.0,16.333333333333332,26.5,27.0,16.333333333333332,3,1,0.6
2025,7,CAR,6,22.0,24.333333333333332,-2.333333333333332,29.0,15.0,17.0,31.666666666666668,29.0,17.0,3,3,0.5
2025,7,NYJ,6,20.5,28.333333333333332,-7.833333333333332,18.75,24.0,28.5,28.0,14.333333333333334,26.666666666666668,0,6,0.0
2025,7,NYG,6,20.166666666666668,24.0,-3.833333333333332,21.333333333333332,19.0,19.0,29.0,21.333333333333332,19.0,2,4,0.3333333333333333
2025,7,ATL,5,20.0,20.0,0.0,26.0,11.0,21.333333333333332,18.0,26.0,21.333333333333332,3,2,0.6
2025,7,DET,6,31.833333333333332,23.666666666666668,8.166666666666664,43.0,26.25,15.5,27.75,34.333333333333336,20.333333333333332,4,2,0.6666666666666666
2025,7,DEN,6,21.666666666666668,15.833333333333334,5.833333333333334,24.0,20.5,7.5,20.0,20.333333333333332,8.666666666666666,4,2,0.6666666666666666
2025,7,WAS,6,26.333333333333332,21.0,5.333333333333332,28.666666666666668,24.0,18.333333333333332,23.666666666666668,28.666666666666668,18.333333333333332,3,3,0.5
2025,8,TB,7,24.857142857142858,25.0,-0.14285714285714235,28.0,22.5,25.666666666666668,24.5,28.0,25.666666666666668,5,2,0.7142857142857143
2025,8,IND,7,33.142857142857146,20.0,13.142857142857146,33.25,33.0,17.25,23.666666666666668,33.333333333333336,20.333333333333332,6,1,0.8571428571428571
2025,8,CLE,7,16.142857142857142,21.714285714285715,-5.571428571428573,19.25,12.0,13.5,32.666666666666664,20.333333333333332,12.333333333333334,2,5,0.2857142857142857
2025,8,ARI,7,21.857142857142858,22.0,-0.14285714285714235,22.75,20.666666666666668,23.5,20.0,21.333333333333332,24.0,2,5,0.2857142857142857
2025,8,JAX,7,20.857142857142858,22.142857142857142,-1.2857142857142847,18.6,26.5,20.6,26.0,16.666666666666668,27.666666666666668,4,3,0.5714285714285714
2025,8,LAR,7,25.0,16.714285714285715,8.285714285714285,21.333333333333332,27.75,18.333333333333332,15.5,21.333333333333332,18.333333333333332,5,2,0.7142857142857143
2025,8,DAL,7,31.714285714285715,29.428571428571427,2.2857142857142883,41.333333333333336,24.5,33.0,26.75,41.333333333333336,33.0,3,3,0.42857142857142855
2025,8,KC,7,26.571428571428573,17.714285714285715,8.857142857142858,28.75,23.666666666666668,14.25,22.333333333333332,32.666666666666664,12.333333333333334,4,3,0.5714285714285714
2025,8,NE,7,25.857142857142858,19.0,6.857142857142858,23.0,28.0,18.0,19.75,23.0,18.0,5,2,0.7142857142857143
2025,8,PHI,7,24.285714285714285,23.571428571428573,0.7142857142857117,24.666666666666668,24.0,22.333333333333332,24.5,24.666666666666668,22.333333333333332,5,2,0.7142857142857143
2025,8,BAL,6,24.0,32.333333333333336,-8.333333333333336,21.0,30.0,29.0,39.0,14.333333333333334,33.0,1,5,0.16666666666666666
2025,8,CIN,7,19.428571428571427,30.571428571428573,-11.142857142857146,29.333333333333332,12.0,31.666666666666668,29.75,29.333333333333332,31.666666666666668,3,4,0.42857142857142855
2025,8,BUF,6,27.833333333333332,22.833333333333332,5.0,30.75,22.0,25.75,17.0,27.333333333333332,21.0,4,2,0.6666666666666666
2025,8,LV,7,14.714285714285714,25.714285714285715,-11.000000000000002,17.666666666666668,12.5,18.333333333333332,31.25,17.666666666666668,18.333333333333332,2,5,0.2857142857142857
2025,8,LAC,7,21.571428571428573,23.285714285714285,-1.7142857142857117,21.0,22.333333333333332,26.5,19.0,19.0,28.333333333333332,4,3,0.5714285714285714
2025,8,CHI,6,25.333333333333332,25.833333333333332,-0.5,27.0,23.666666666666668,18.333333333333332,33.333333333333336,27.0,18.333333333333332,4,2,0.6666666666666666
2025,8,SEA,7,27.571428571428573,19.428571428571427,8.142857142857146,29.75,24.666666666666668,21.75,16.333333333333332,35.333333333333336,23.333333333333332,5,2,0.7142857142857143
2025,8,HOU,6,21.166666666666668,14.666666666666666,6.500000000000002,22.5,20.5,10.0,17.0,21.333333333333332,15.666666666666666,2,4,0.3333333333333333
2025,8,PIT,6,25.0,23.333333333333332,1.6666666666666679,21.333333333333332,28.666666666666668,20.333333333333332,26.333333333333332,21.333333333333332,20.333333333333332,4,2,0.6666666666666666
2025,8,NO,7,17.857142857142858,26.571428571428573,-8.714285714285715,19.75,15.333333333333334,21.25,33.666666666666664,22.0,21.666666666666668,1,6,0.14285714285714285
2025,8,MIN,6,24.166666666666668,20.833333333333332,3.3333333333333357,25.333333333333332,23.0,20.0,21.666666666666668,25.333333333333332,20.0,3,3,0.5
2025,8,SF,7,20.714285714285715,19.714285714285715,1.0,19.0,22.0,17.0,21.75,19.0,17.0,5,2,0.7142857142857143
2025,8,TEN,7,13.714285714285714,27.428571428571427,-13.714285714285714,17.333333333333332,11.0,35.0,21.75,17.333333333333332,35.0,1,6,0.14285714285714285
2025,8,MIA,7,20.0,29.285714285714285,-9.285714285714285,27.0,14.75,27.666666666666668,30.5,27.0,27.666666666666668,1,6,0.14285714285714285
2025,8,GB,6,26.333333333333332,20.833333333333332,5.5,27.0,25.666666666666668,16.333333333333332,25.333333333333332,27.0,16.333333333333332,4,1,0.6666666666666666
2025,8,CAR,7,20.714285714285715,21.714285714285715,-1.0,29.0,14.5,17.0,25.25,29.0,17.0,4,3,0.5714285714285714
2025,8,NYJ,7,18.428571428571427,26.142857142857142,-7.714285714285715,16.2,24.0,25.4,28.0,13.0,21.0,0,7,0.0
2025,8,NYG,7,21.857142857142858,25.285714285714285,-3.428571428571427,21.333333333333332,22.25,19.0,30.0,21.333333333333332,19.0,2,5,0.2857142857142857
2025,8,ATL,6,18.333333333333332,20.0,-1.6666666666666679,26.0,10.666666666666666,21.333333333333332,18.666666666666668,26.0,21.333333333333332,3,3,0.5
2025,8,DET,7,30.714285714285715,21.571428571428573,9.142857142857142,36.666666666666664,26.25,13.333333333333334,27.75,36.666666666666664,13.333333333333334,5,2,0.7142857142857143
2025,8,DEN,7,23.285714285714285,18.142857142857142,5.142857142857142,27.0,20.5,15.666666666666666,20.0,27.0,15.666666666666666,5,2,0.7142857142857143
2025,8,WAS,7,25.714285714285715,24.285714285714285,1.4285714285714306,28.666666666666668,23.5,18.333333333333332,28.75,28.666666666666668,18.333333333333332,3,4,0.42857142857142855
2025,9,TB,8,24.625,22.25,2.375,28.0,22.6,25.666666666666668,20.2,28.0,25.666666666666668,6,2,0.75
2025,9,IND,8,33.75,19.25,14.5,34.2,33.0,16.6,23.666666666666668,36.333333333333336,15.666666666666666,7,1,0.875
2025,9,CLE,8,15.75,23.0,-7.25,19.25,12.25,13.5,32.5,20.333333333333332,12.333333333333334,2,6,0.25
2025,9,ARI,7,21.857142857142858,22.0,-0.14285714285714235,22.75,20.666666666666668,23.5,20.0,21.333333333333332,24.0,2,5,0.2857142857142857
2025,9,JAX,7,20.857142857142858,22.142857142857142,-1.2857142857142847,18.6,26.5,20.6,26.0,16.666666666666668,27.666666666666668,4,3,0.5714285714285714
2025,9,LAR,7,25.0,16.714285714285715,8.285714285714285,21.333333333333332,27.75,18.333333333333332,15.5,21.333333333333332,18.333333333333332,5,2,0.7142857142857143
2025,9,DAL,8,30.75,31.25,-0.5,41.333333333333336,24.4,33.0,30.2,41.333333333333336,33.0,3,4,0.375
2025,9,KC,8,26.75,16.375,10.375,28.6,23.666666666666668,12.8,22.333333333333332,29.666666666666668,8.0,5,3,0.625
2025,9,NE,8,26.625,18.25,8.375,25.25,28.0,16.75,19.75,29.333333333333332,15.666666666666666,6,2,0.75
2025,9,PHI,8,26.0,23.125,2.875,28.0,24.0,21.75,24.5,29.333333333333332,22.333333333333332,6,2,0.75
2025,9,BAL,7,24.857142857142858,30.0,-5.142857142857142,22.8,30.0,26.4,39.0,14.333333333333334,25.666666666666668,2,5,0.2857142857142857
2025,9,CIN,8,21.75,31.625,-9.875,31.5,12.0,33.5,29.75,31.666666666666668,35.666666666666664,3,5,0.375
2025,9,BUF,7,29.571428571428573,20.857142857142858,8.714285714285715,30.75,28.0,25.75,14.333333333333334,27.333333333333332,21.0,5,2,0.7142857142857143
2025,9,LV,7,14.714285714285714,25.714285714285715,-11.000000000000002,17.666666666666668,12.5,18.333333333333332,31.25,17.666666666666668,18.333333333333332,2,5,0.2857142857142857
2025,9,LAC,8,23.5,21.625,1.875,24.2,22.333333333333332,23.2,19.0,23.666666666666668,25.0,5,3,0.625
2025,9,CHI,7,24.0,26.428571428571427,-2.428571428571427,27.0,21.75,18.333333333333332,32.5,27.0,18.333333333333332,4,3,0.5714285714285714
2025,9,SEA,7,27.571428571428573,19.428571428571427,8.142857142857146,29.75,24.666666666666668,21.75,16.333333333333332,35.333333333333336,23.333333333333332,5,2,0.7142857142857143
2025,9,HOU,7,21.857142857142858,14.714285714285714,7.142857142857144,23.666666666666668,20.5,11.666666666666666,17.0,23.666666666666668,11.666666666666666,3,4,0.42857142857142855
2025,9,PIT,7,25.0,25.0,0.0,22.25,28.666666666666668,24.0,26.333333333333332,24.0,21.666666666666668,4,3,0.5714285714285714
2025,9,NO,8,16.0,26.125,-10.125,16.4,15.333333333333334,21.6,33.666666666666664,16.0,20.666666666666668,1,7,0.125
2025,9,MIN,7,22.142857142857142,23.142857142857142,-1.0,25.333333333333332,19.75,20.0,25.5,25.333333333333332,20.0,3,4,0.42857142857142855
2025,9,SF,8,20.0,20.5,-0.5,19.0,20.6,17.0,22.6,19.0,17.0,5,3,0.625
2025,9,TEN,8,13.75,28.75,-15.0,17.333333333333332,11.6,35.0,25.0,17.333333333333332,35.0,1,7,0.125
2025,9,MIA,8,21.75,26.875,-5.125,27.0,18.6,27.666666666666668,26.4,27.0,27.666666666666668,2,6,0.25
2025,9,GB,7,27.571428571428573,21.428571428571427,6.142857142857146,27.0,28.0,16.333333333333332,25.25,27.0,16.333333333333332,5,1,0.7142857142857143
2025,9,CAR,8,19.25,24.0,-4.75,24.0,14.5,22.75,25.25,22.0,30.333333333333332,4,4,0.5
2025,9,NYJ,8,21.0,27.625,-6.625,16.2,29.0,25.4,31.333333333333332,13.0,21.0,1,7,0.125
2025,9,NYG,8,21.625,26.875,-5.25,21.333333333333332,21.8,19.0,31.6,21.333333333333332,19.0,2,6,0.25
2025,9,ATL,7,17.142857142857142,22.0,-4.857142857142858,22.0,10.666666666666666,24.5,18.666666666666668,22.666666666666668,25.0,3,4,0.42857142857142855
2025,9,DET,7,30.714285714285715,21.571428571428573,9.142857142857142,36.666666666666664,26.25,13.333333333333334,27.75,36.666666666666664,13.333333333333334,5,2,0.7142857142857143
2025,9,DEN,8,25.875,18.875,7.0,31.25,20.5,17.75,20.0,35.0,19.666666666666668,6,2,0.75
2025,9,WAS,8,23.375,24.75,-1.375,28.666666666666668,20.2,18.333333333333332,28.6,28.666666666666668,18.333333333333332,3,5,0.375
2025,10,TB,8,24.625,22.25,2.375,28.0,22.6,25.666666666666668,20.2,28.0,25.666666666666668,6,2,0.75
2025,10,IND,8,33.75,19.25,14.5,34.2,33.0,16.6,23.666666666666668,36.333333333333336,15.666666666666666,7,1,0.875
2025,10,CLE,8,15.75,23.0,-7.25,19.25,12.25,13.5,32.5,20.333333333333332,12.333333333333334,2,6,0.25
2025,10,ARI,7,21.857142857142858,22.0,-0.14285714285714235,22.75,20.666666666666668,23.5,20.0,21.333333333333332,24.0,2,5,0.2857142857142857
2025,10,JAX,7,20.857142857142858,22.142857142857142,-1.2857142857142847,18.6,26.5,20.6,26.0,16.666666666666668,27.666666666666668,4,3,0.5714285714285714
2025,10,LAR,7,25.0,16.714285714285715,8.285714285714285,21.333333333333332,27.75,18.333333333333332,15.5,21.333333333333332,18.333333333333332,5,2,0.7142857142857143
2025,10,DAL,8,30.75,31.25,-0.5,41.333333333333336,24.4,33.0,30.2,41.333333333333336,33.0,3,4,0.375
2025,10,KC,8,26.75,16.375,10.375,28.6,23.666666666666668,12.8,22.333333333333332,29.666666666666668,8.0,5,3,0.625
2025,10,NE,8,26.625,18.25,8.375,25.25,28.0,16.75,19.75,29.333333333333332,15.666666666666666,6,2,0.75
2025,10,PHI,8,26.0,23.125,2.875,28.0,24.0,21.75,24.5,29.333333333333332,22.333333333333332,6,2,0.75
2025,10,BAL,7,24.857142857142858,30.0,-5.142857142857142,22.8,30.0,26.4,39.0,14.333333333333334,25.666666666666668,2,5,0.2857142857142857
2025,10,CIN,8,21.75,31.625,-9.875,31.5,12.0,33.5,29.75,31.666666666666668,35.666666666666664,3,5,0.375
2025,10,BUF,7,29.571428571428573,20.857142857142858,8.714285714285715,30.75,28.0,25.75,14.333333333333334,27.333333333333332,21.0,5,2,0.7142857142857143
2025,10,LV,7,14.714285714285714,25.714285714285715,-11.000000000000002,17.666666666666668,12.5,18.333333333333332,31.25,17.666666666666668,18.333333333333332,2,5,0.2857142857142857
2025,10,LAC,8,23.5,21.625,1.875,24.2,22.333333333333332,23.2,19.0,23.666666666666668,25.0,5,3,0.625
2025,10,CHI,7,24.0,26.428571428571427,-2.428571428571427,27.0,21.75,18.333333333333332,32.5,27.0,18.333333333333332,4,3,0.5714285714285714
2025,10,SEA,7,27.571428571428573,19.428571428571427,8.142857142857146,29.75,24.666666666666668,21.75,16.333333333333332,35.333333333333336,23.333333333333332,5,2,0.7142857142857143
2025,10,HOU,7,21.857142857142858,14.714285714285714,7.142857142857144,23.666666666666668,20.5,11.666666666666666,17.0,23.666666666666668,11.666666666666666,3,4,0.42857142857142855
2025,10,PIT,7,25.0,25.0,0.0,22.25,28.666666666666668,24.0,26.333333333333332,24.0,21.666666666666668,4,3,0.5714285714285714
2025,10,NO,8,16.0,26.125,-10.125,16.4,15.333333333333334,21.6,33.666666666666664,16.0,20.666666666666668,1,7,0.125
2025,10,MIN,7,22.142857142857142,23.142857142857142,-1.0,25.333333333333332,19.75,20.0,25.5,25.333333333333332,20.0,3,4,0.42857142857142855
2025,10,SF,8,20.0,20.5,-0.5,19.0,20.6,17.0,22.6,19.0,17.0,5,3,0.625
2025,10,TEN,8,13.75,28.75,-15.0,17.333333333333332,11.6,35.0,25.0,17.333333333333332,35.0,1,7,0.125
2025,10,MIA,8,21.75,26.875,-5.125,27.0,18.6,27.666666666666668,26.4,27.0,27.666666666666668,2,6,0.25
2025,10,GB,7,27.571428571428573,21.428571428571427,6.142857142857146,27.0,28.0,16.333333333333332,25.25,27.0,16.333333333333332,5,1,0.7142857142857143
2025,10,CAR,8,19.25,24.0,-4.75,24.0,14.5,22.75,25.25,22.0,30.333333333333332,4,4,0.5
2025,10,NYJ,8,21.0,27.625,-6.625,16.2,29.0,25.4,31.333333333333332,13.0,21.0,1,7,0.125
2025,10,NYG,8,21.625,26.875,-5.25,21.333333333333332,21.8,19.0,31.6,21.333333333333332,19.0,2,6,0.25
2025,10,ATL,7,17.142857142857142,22.0,-4.857142857142858,22.0,10.666666666666666,24.5,18.666666666666668,22.666666666666668,25.0,3,4,0.42857142857142855
2025,10,DET,7,30.714285714285715,21.571428571428573,9.142857142857142,36.666666666666664,26.25,13.333333333333334,27.75,36.666666666666664,13.333333333333334,5,2,0.7142857142857143
2025,10,DEN,8,25.875,18.875,7.0,31.25,20.5,17.75,20.0,35.0,19.666666666666668,6,2,0.75
2025,10,WAS,8,23.375,24.75,-1.375,28.666666666666668,20.2,18.333333333333332,28.6,28.666666666666668,18.333333333333332,3,5,0.375
2025,11,TB,8,24.625,22.25,2.375,28.0,22.6,25.666666666666668,20.2,28.0,25.666666666666668,6,2,0.75
2025,11,IND,8,33.75,19.25,14.5,34.2,33.0,16.6,23.666666666666668,36.333333333333336,15.666666666666666,7,1,0.875
2025,11,CLE,8,15.75,23.0,-7.25,19.25,12.25,13.5,32.5,20.333333333333332,12.333333333333334,2,6,0.25
2025,11,ARI,7,21.857142857142858,22.0,-0.14285714285714235,22.75,20.666666666666668,23.5,20.0,21.333333333333332,24.0,2,5,0.2857142857142857
2025,11,JAX,7,20.857142857142858,22.142857142857142,-1.2857142857142847,18.6,26.5,20.6,26.0,16.666666666666668,27.666666666666668,4,3,0.5714285714285714
2025,11,LAR,7,25.0,16.714285714285715,8.285714285714285,21.333333333333332,27.75,18.333333333333332,15.5,21.333333333333332,18.333333333333332,5,2,0.7142857142857143
2025,11,DAL,8,30.75,31.25,-0.5,41.333333333333336,24.4,33.0,30.2,41.333333333333336,33.0,3,4,0.375
2025,11,KC,8,26.75,16.375,10.375,28.6,23.666666666666668,12.8,22.333333333333332,29.666666666666668,8.0,5,3,0.625
2025,11,NE,8,26.625,18.25,8.375,25.25,28.0,16.75,19.75,29.333333333333332,15.666666666666666,6,2,0.75
2025,11,PHI,8,26.0,23.125,2.875,28.0,24.0,21.75,24.5,29.333333333333332,22.333333333333332,6,2,0.75
2025,11,BAL,7,24.857142857142858,30.0,-5.142857142857142,22.8,30.0,26.4,39.0,14.333333333333334,25.666666666666668,2,5,0.2857142857142857
2025,11,CIN,8,21.75,31.625,-9.875,31.5,12.0,33.5,29.75,31.666666666666668,35.666666666666664,3,5,0.375
2025,11,BUF,7,29.571428571428573,20.857142857142858,8.714285714285715,30.75,28.0,25.75,14.333333333333334,27.333333333333332,21.0,5,2,0.7142857142857143
2025,11,LV,7,14.714285714285714,25.714285714285715,-11.000000000000002,17.666666666666668,12.5,18.333333333333332,31.25,17.666666666666668,18.333333333333332,2,5,0.2857142857142857
2025,11,LAC,8,23.5,21.625,1.875,24.2,22.333333333333332,23.2,19.0,23.666666666666668,25.0,5,3,0.625
2025,11,CHI,7,24.0,26.428571428571427,-2.428571428571427,27.0,21.75,18.333333333333332,32.5,27.0,18.333333333333332,4,3,0.5714285714285714
2025,11,SEA,7,27.571428571428573,19.428571428571427,8.142857142857146,29.75,24.666666666666668,21.75,16.333333333333332,35.333333333333336,23.333333333333332,5,2,0.7142857142857143
2025,11,HOU,7,21.857142857142858,14.714285714285714,7.142857142857144,23.666666666666668,20.5,11.666666666666666,17.0,23.666666666666668,11.666666666666666,3,4,0.42857142857142855
2025,11,PIT,7,25.0,25.0,0.0,22.25,28.666666666666668,24.0,26.333333333333332,24.0,21.666666666666668,4,3,0.5714285714285714
2025,11,NO,8,16.0,26.125,-10.125,16.4,15.333333333333334,21.6,33.666666666666664,16.0,20.666666666666668,1,7,0.125
2025,11,MIN,7,22.142857142857142,23.142857142857142,-1.0,25.333333333333332,19.75,20.0,25.5,25.333333333333332,20.0,3,4,0.42857142857142855
2025,11,SF,8,20.0,20.5,-0.5,19.0,20.6,17.0,22.6,19.0,17.0,5,3,0.625
2025,11,TEN,8,13.75,28.75,-15.0,17.333333333333332,11.6,35.0,25.0,17.333333333333332,35.0,1,7,0.125
2025,11,MIA,8,21.75,26.875,-5.125,27.0,18.6,27.666666666666668,26.4,27.0,27.666666666666668,2,6,0.25
2025,11,GB,7,27.571428571428573,21.428571428571427,6.142857142857146,27.0,28.0,16.333333333333332,25.25,27.0,16.333333333333332,5,1,0.7142857142857143
2025,11,CAR,8,19.25,24.0,-4.75,24.0,14.5,22.75,25.25,22.0,30.333333333333332,4,4,0.5
2025,11,NYJ,8,21.0,27.625,-6.625,16.2,29.0,25.4,31.333333333333332,13.0,21.0,1,7,0.125
2025,11,NYG,8,21.625,26.875,-5.25,21.333333333333332,21.8,19.0,31.6,21.333333333333332,19.0,2,6,0.25
2025,11,ATL,7,17.142857142857142,22.0,-4.857142857142858,22.0,10.666666666666666,24.5,18.666666666666668,22.666666666666668,25.0,3,4,0.42857142857142855
2025,11,DET,7,30.714285714285715,21.571428571428573,9.142857142857142,36.666666666666664,26.25,13.333333333333334,27.75,36.666666666666664,13.333333333333334,5,2,0.7142857142857143
2025,11,DEN,8,25.875,18.875,7.0,31.25,20.5,17.75,20.0,35.0,19.666666666666668,6,2,0.75
2025,11,WAS,8,23.375,24.75,-1.375,28.666666666666668,20.2,18.333333333333332,28.6,28.666666666666668,18.333333333333332,3,5,0.375
2025,12,TB,8,24.625,22.25,2.375,28.0,22.6,25.666666666666668,20.2,28.0,25.666666666666668,6,2,0.75
2025,12,IND,8,33.75,19.25,14.5,34.2,33.0,16.6,23.666666666666668,36.333333333333336,15.666666666666666,7,1,0.875
2025,12,CLE,8,15.75,23.0,-7.25,19.25,12.25,13.5,32.5,20.333333333333332,12.333333333333334,2,6,0.25
2025,12,ARI,7,21.857142857142858,22.0,-0.14285714285714235,22.75,20.666666666666668,23.5,20.0,21.333333333333332,24.0,2,5,0.2857142857142857
2025,12,JAX,7,20.857142857142858,22.142857142857142,-1.2857142857142847,18.6,26.5,20.6,26.0,16.666666666666668,27.666666666666668,4,3,0.5714285714285714
2025,12,LAR,7,25.0,16.714285714285715,8.285714285714285,21.333333333333332,27.75,18.333333333333332,15.5,21.333333333333332,18.333333333333332,5,2,0.7142857142857143
2025,12,DAL,8,30.75,31.25,-0.5,41.333333333333336,24.4,33.0,30.2,41.333333333333336,33.0,3,4,0.375
2025,12,KC,8,26.75,16.375,10.375,28.6,23.666666666666668,12.8,22.333333333333332,29.666666666666668,8.0,5,3,0.625
2025,12,NE,8,26.625,18.25,8.375,25.25,28.0,16.75,19.75,29.333333333333332,15.666666666666666,6,2,0.75
2025,12,PHI,8,26.0,23.125,2.875,28.0,24.0,21.75,24.5,29.333333333333332,22.333333333333332,6,2,0.75
2025,12,BAL,7,24.857142857142858,30.0,-5.142857142857142,22.8,30.0,26.4,39.0,14.333333333333334,25.666666666666668,2,5,0.2857142857142857
2025,12,CIN,8,21.75,31.625,-9.875,31.5,12.0,33.5,29.75,31.666666666666668,35.666666666666664,3,5,0.375
2025,12,BUF,7,29.571428571428573,20.857142857142858,8.714285714285715,30.75,28.0,25.75,14.333333333333334,27.333333333333332,21.0,5,2,0.7142857142857143
2025,12,LV,7,14.714285714285714,25.714285714285715,-11.000000000000002,17.666666666666668,12.5,18.333333333333332,31.25,17.666666666666668,18.333333333333332,2,5,0.2857142857142857
2025,12,LAC,8,23.5,21.625,1.875,24.2,22.333333333333332,23.2,19.0,23.666666666666668,25.0,5,3,0.625
2025,12,CHI,7,24.0,26.428571428571427,-2.428571428571427,27.0,21.75,18.333333333333332,32.5,27.0,18.333333333333332,4,3,0.5714285714285714
2025,12,SEA,7,27.571428571428573,19.428571428571427,8.142857142857146,29.75,24.666666666666668,21.75,16.333333333333332,35.333333333333336,23.333333333333332,5,2,0.7142857142857143
2025,12,HOU,7,21.857142857142858,14.714285714285714,7.142857142857144,23.666666666666668,20.5,11.666666666666666,17.0,23.666666666666668,11.666666666666666,3,4,0.42857142857142855
2025,12,PIT,7,25.0,25.0,0.0,22.25,28.666666666666668,24.0,26.333333333333332,24.0,21.666666666666668,4,3,0.5714285714285714
2025,12,NO,8,16.0,26.125,-10.125,16.4,15.333333333333334,21.6,33.666666666666664,16.0,20.666666666666668,1,7,0.125
2025,12,MIN,7,22.142857142857142,23.142857142857142,-1.0,25.333333333333332,19.75,20.0,25.5,25.333333333333332,20.0,3,4,0.42857142857142855
2025,12,SF,8,20.0,20.5,-0.5,19.0,20.6,17.0,22.6,19.0,17.0,5,3,0.625
2025,12,TEN,8,13.75,28.75,-15.0,17.333333333333332,11.6,35.0,25.0,17.333333333333332,35.0,1,7,0.125
2025,12,MIA,8,21.75,26.875,-5.125,27.0,18.6,27.666666666666668,26.4,27.0,27.666666666666668,2,6,0.25
2025,12,GB,7,27.571428571428573,21.428571428571427,6.142857142857146,27.0,28.0,16.333333333333332,25.25,27.0,16.333333333333332,5,1,0.7142857142857143
2025,12,CAR,8,19.25,24.0,-4.75,24.0,14.5,22.75,25.25,22.0,30.333333333333332,4,4,0.5
2025,12,NYJ,8,21.0,27.625,-6.625,16.2,29.0,25.4,31.333333333333332,13.0,21.0,1,7,0.125
2025,12,NYG,8,21.625,26.875,-5.25,21.333333333333332,21.8,19.0,31.6,21.333333333333332,19.0,2,6,0.25
2025,12,ATL,7,17.142857142857142,22.0,-4.857142857142858,22.0,10.666666666666666,24.5,18.666666666666668,22.666666666666668,25.0,3,4,0.42857142857142855
2025,12,DET,7,30.714285714285715,21.571428571428573,9.142857142857142,36.666666666666664,26.25,13.333333333333334,27.75,36.666666666666664,13.333333333333334,5,2,0.7142857142857143
2025,12,DEN,8,25.875,18.875,7.0,31.25,20.5,17.75,20.0,35.0,19.666666666666668,6,2,0.75
2025,12,WAS,8,23.375,24.75,-1.375,28.666666666666668,20.2,18.333333333333332,28.6,28.666666666666668,18.333333333333332,3,5,0.375
2025,13,TB,8,24.625,22.25,2.375,28.0,22.6,25.666666666666668,20.2,28.0,25.666666666666668,6,2,0.75
2025,13,IND,8,33.75,19.25,14.5,34.2,33.0,16.6,23.666666666666668,36.333333333333336,15.666666666666666,7,1,0.875
2025,13,CLE,8,15.75,23.0,-7.25,19.25,12.25,13.5,32.5,20.333333333333332,12.333333333333334,2,6,0.25
2025,13,ARI,7,21.857142857142858,22.0,-0.14285714285714235,22.75,20.666666666666668,23.5,20.0,21.333333333333332,24.0,2,5,0.2857142857142857
2025,13,JAX,7,20.857142857142858,22.142857142857142,-1.2857142857142847,18.6,26.5,20.6,26.0,16.666666666666668,27.666666666666668,4,3,0.5714285714285714
