season,week,away,home,away_score,home_score,game_date,game_id
2024,12,BAL,LAC,30,23,2024-11-26T01:15Z,401671689
2024,13,CHI,DET,20,23,2024-11-28T17:30Z,401671492
2024,13,NYG,DAL,20,27,2024-11-28T21:30Z,401671779
2024,13,MIA,GB,17,30,2024-11-29T01:20Z,401671798
2024,13,LV,KC,17,19,2024-11-29T20:00Z,401671806
2024,13,LAC,ATL,17,13,2024-12-01T18:00Z,401671649
2024,13,PIT,CIN,44,38,2024-12-01T18:00Z,401671627
2024,13,ARI,MIN,22,23,2024-12-01T18:00Z,401671726
2024,13,IND,NE,25,24,2024-12-01T18:00Z,401671620
2024,13,SEA,NYJ,26,21,2024-12-01T18:00Z,401671703
2024,13,TEN,WAS,19,42,2024-12-01T18:00Z,401671743
2024,13,HOU,JAX,23,20,2024-12-01T18:00Z,401671705
2024,13,LAR,NO,21,14,2024-12-01T21:05Z,401671753
2024,13,TB,CAR,26,23,2024-12-01T21:05Z,401671752
2024,13,PHI,BAL,24,19,2024-12-01T21:25Z,401671666
2024,13,SF,BUF,10,35,2024-12-02T01:20Z,401671781
2024,13,CLE,DEN,32,41,2024-12-03T01:15Z,401671686
2024,14,GB,DET,31,34,2024-12-06T01:15Z,401671814
2024,14,JAX,TEN,10,6,2024-12-08T18:00Z,401671821
2024,14,NYJ,MIA,26,32,2024-12-08T18:00Z,401671848
2024,14,ATL,MIN,21,42,2024-12-08T18:00Z,401671648
2024,14,NO,NYG,14,11,2024-12-08T18:00Z,401671601
2024,14,CAR,PHI,16,22,2024-12-08T18:00Z,401671713
2024,14,CLE,PIT,14,27,2024-12-08T18:00Z,401671631
2024,14,LV,TB,13,28,2024-12-08T18:00Z,401671654
2024,14,SEA,ARI,30,18,2024-12-08T21:05Z,401671660
2024,14,BUF,LAR,42,44,2024-12-08T21:25Z,401671773
2024,14,CHI,SF,13,38,2024-12-08T21:25Z,401671774
2024,14,LAC,KC,17,19,2024-12-09T01:20Z,401671788
2024,14,CIN,DAL,27,20,2024-12-10T01:15Z,401671690
2024,15,LAR,SF,12,6,2024-12-13T01:15Z,401671818
2024,15,KC,CLE,21,7,2024-12-15T18:00Z,401671854
2024,15,CIN,TEN,37,27,2024-12-15T18:00Z,401671825
2024,15,WAS,NO,20,19,2024-12-15T18:00Z,401671737
2024,15,BAL,NYG,35,14,2024-12-15T18:00Z,401671639
2024,15,DAL,CAR,30,14,2024-12-15T18:00Z,401671731
2024,15,NYJ,JAX,32,25,2024-12-15T18:00Z,401671706
2024,15,MIA,HOU,12,20,2024-12-15T18:00Z,401671860
2024,15,IND,DEN,13,31,2024-12-15T21:25Z,401671669
2024,15,BUF,DET,48,42,2024-12-15T21:25Z,401671681
2024,15,PIT,PHI,13,27,2024-12-15T21:25Z,401671766
2024,15,NE,ARI,17,30,2024-12-15T21:25Z,401671677
2024,15,TB,LAC,40,17,2024-12-15T21:25Z,401671762
2024,15,GB,SEA,30,13,2024-12-16T01:20Z,401671796
2024,15,CHI,MIN,12,30,2024-12-17T01:00Z,401671489
2024,15,ATL,LV,15,9,2024-12-17T01:30Z,401671697
2024,16,DEN,LAC,27,34,2024-12-20T01:15Z,401671749
2024,16,HOU,KC,19,27,2024-12-21T18:00Z,401671780
2024,16,PIT,BAL,17,34,2024-12-21T21:30Z,401671778
2024,16,NYG,ATL,7,34,2024-12-22T18:00Z,401671729
2024,16,DET,CHI,34,17,2024-12-22T18:00Z,401671868
2024,16,CLE,CIN,6,24,2024-12-22T18:00Z,401671811
2024,16,TEN,IND,30,38,2024-12-22T18:00Z,401671862
2024,16,LAR,NYJ,19,9,2024-12-22T18:00Z,401671621
2024,16,PHI,WAS,33,36,2024-12-22T18:00Z,401671717
2024,16,ARI,CAR,30,36,2024-12-22T18:00Z,401671732
2024,16,MIN,SEA,27,24,2024-12-22T21:05Z,401671759
2024,16,NE,BUF,21,24,2024-12-22T21:25Z,401671494
2024,16,JAX,LV,14,19,2024-12-22T21:25Z,401671673
2024,16,SF,MIA,17,29,2024-12-22T21:25Z,401671874
2024,16,TB,DAL,24,26,2024-12-23T01:20Z,401671790
2024,16,NO,GB,0,34,2024-12-24T01:15Z,401671692
2024,17,KC,PIT,29,10,2024-12-25T18:00Z,401671799
2024,17,BAL,HOU,31,2,2024-12-25T21:30Z,401671800
2024,17,SEA,CHI,6,3,2024-12-27T01:15Z,401671876
2024,17,LAC,NE,40,7,2024-12-28T18:00Z,401671832
2024,17,DEN,CIN,24,30,2024-12-28T21:30Z,401671835
2024,17,ARI,LAR,9,13,2024-12-29T01:00Z,401671829
2024,17,NYJ,BUF,14,40,2024-12-29T18:00Z,401671495
2024,17,LV,NO,25,10,2024-12-29T18:00Z,401671738
2024,17,IND,NYG,33,45,2024-12-29T18:00Z,401671846
2024,17,DAL,PHI,7,41,2024-12-29T18:00Z,401671765
2024,17,CAR,TB,14,48,2024-12-29T18:00Z,401671653
2024,17,TEN,JAX,13,20,2024-12-29T18:00Z,401671634
2024,17,MIA,CLE,20,3,2024-12-29T21:05Z,401671877
2024,17,GB,MIN,25,27,2024-12-29T21:25Z,401671725
2024,17,ATL,WAS,24,30,2024-12-30T01:20Z,401671842
2024,17,DET,SF,40,34,2024-12-31T01:15Z,401671698
2024,18,CLE,BAL,10,35,2025-01-04T21:30Z,401671834
2024,18,CIN,PIT,19,17,2025-01-05T01:00Z,401671836
2024,18,CAR,ATL,44,38,2025-01-05T18:00Z,401671827
2024,18,WAS,DAL,23,19,2025-01-05T18:00Z,401671840
2024,18,CHI,GB,24,22,2025-01-05T18:00Z,401671844
2024,18,HOU,TEN,23,14,2025-01-05T18:00Z,401671826
2024,18,JAX,IND,23,26,2025-01-05T18:00Z,401671837
2024,18,BUF,NE,16,23,2025-01-05T18:00Z,401671831
2024,18,NYG,PHI,13,20,2025-01-05T18:00Z,401671841
2024,18,NO,TB,19,27,2025-01-05T18:00Z,401671828
2024,18,KC,DEN,0,38,2025-01-05T21:25Z,401671838
2024,18,LAC,LV,34,20,2025-01-05T21:25Z,401671839
2024,18,SEA,LAR,30,25,2025-01-05T21:25Z,401671830
2024,18,MIA,NYJ,20,32,2025-01-05T21:25Z,401671833
2024,18,SF,ARI,24,47,2025-01-05T21:25Z,401671845
2024,18,MIN,DET,9,31,2025-01-06T01:20Z,401671843
